20200314 080000,5500.61000000,5530.00000000,5173.00000000,5448.38000000
20200314 120000,5448.23000000,5450.00000000,5268.82000000,5311.38000000
20200314 160000,5310.96000000,5498.00000000,5256.00000000,5386.85000000
20200314 200000,5386.84000000,5423.50000000,5055.13000000,5172.06000000
20200315 000000,5172.48000000,5273.37000000,5093.10000000,5178.64000000
20200315 040000,5178.64000000,5332.04000000,5178.64000000,5272.23000000
20200315 080000,5272.35000000,5487.00000000,5213.16000000,5429.99000000
20200315 120000,5430.00000000,5594.00000000,5221.00000000,5324.48000000
20200315 160000,5324.92000000,5397.00000000,5260.00000000,5312.35000000
20200315 200000,5312.33000000,5940.00000000,5160.00000000,5361.30000000
20200316 000000,5360.33000000,5365.42000000,5188.00000000,5273.34000000
20200316 040000,5272.23000000,5297.80000000,4778.00000000,4785.67000000
20200316 080000,4789.99000000,4950.00000000,4442.12000000,4565.59000000
20200316 120000,4565.63000000,5175.00000000,4500.00000000,5151.39000000
20200316 160000,5144.53000000,5200.00000000,4828.00000000,4939.25000000
20200316 200000,4942.50000000,5060.00000000,4820.00000000,5028.97000000
20200317 000000,5028.86000000,5400.00000000,4921.45000000,5311.16000000
20200317 040000,5314.84000000,5415.87000000,5205.00000000,5343.72000000
20200317 080000,5345.19000000,5440.00000000,5160.00000000,5267.61000000
20200317 120000,5266.90000000,5376.83000000,5051.00000000,5362.99000000
20200317 160000,5363.84000000,5479.00000000,5290.00000000,5375.11000000
20200317 200000,5375.25000000,5525.00000000,5305.59000000,5312.64000000
20200318 000000,5312.64000000,5419.03000000,5268.80000000,5394.15000000
20200318 040000,5394.02000000,5436.17000000,5104.92000000,5148.73000000
20200318 080000,5148.73000000,5248.00000000,5010.98000000,5140.39000000
20200318 120000,5141.48000000,5390.00000000,5009.37000000,5328.89000000
20200318 160000,5328.59000000,5349.00000000,5140.54000000,5328.51000000
20200318 200000,5329.23000000,5412.00000000,5257.52000000,5393.04000000
20200319 000000,5393.26000000,5450.00000000,5252.53000000,5286.84000000
20200319 040000,5286.84000000,5435.44000000,5277.45000000,5414.19000000
20200319 080000,5414.19000000,5661.00000000,5376.10000000,5621.86000000
20200319 120000,5622.15000000,5920.00000000,5608.21000000,5895.10000000
20200319 160000,5895.71000000,6359.45000000,5798.26000000,6215.57000000
20200319 200000,6216.08000000,6400.00000000,6125.76000000,6162.37000000
20200320 000000,6162.05000000,6269.24000000,6055.55000000,6156.35000000
20200320 040000,6156.42000000,6350.00000000,6115.99000000,6318.39000000
20200320 080000,6318.41000000,6900.00000000,6310.58000000,6659.99000000
20200320 120000,6659.99000000,6714.53000000,6420.00000000,6614.66000000
20200320 160000,6614.32000000,6664.99000000,6153.74000000,6187.59000000
20200320 200000,6184.53000000,6374.99000000,5670.00000000,6208.36000000
20200321 000000,6204.57000000,6380.00000000,6062.03000000,6267.45000000
20200321 040000,6269.34000000,6330.18000000,6026.00000000,6151.16000000
20200321 080000,6151.17000000,6170.00000000,5860.02000000,6118.72000000
20200321 120000,6116.58000000,6275.00000000,6089.94000000,6212.08000000
20200321 160000,6213.48000000,6264.52000000,6043.00000000,6216.27000000
20200321 200000,6216.11000000,6456.98000000,6080.00000000,6186.98000000
20200322 000000,6187.04000000,6363.76000000,6104.00000000,6351.93000000
20200322 040000,6351.77000000,6407.87000000,6264.24000000,6289.34000000
20200322 080000,6289.34000000,6317.74000000,6126.15000000,6153.57000000
20200322 120000,6153.77000000,6156.53000000,5915.00000000,6076.14000000
20200322 160000,6076.14000000,6139.00000000,5863.00000000,5911.03000000
20200322 200000,5911.11000000,6145.00000000,5734.01000000,5816.19000000
20200323 000000,5816.05000000,5990.00000000,5688.00000000,5955.36000000
20200323 040000,5955.21000000,5993.24000000,5845.00000000,5855.59000000
20200323 080000,5855.00000000,5930.00000000,5728.99000000,5843.29000000
20200323 120000,5842.14000000,6600.00000000,5841.73000000,6231.74000000
20200323 160000,6230.41000000,6379.00000000,6225.36000000,6266.28000000
20200323 200000,6266.27000000,6509.03000000,6260.50000000,6467.31000000
20200324 000000,6465.25000000,6666.00000000,6464.00000000,6522.52000000
20200324 040000,6522.51000000,6618.00000000,6371.33000000,6566.06000000
20200324 080000,6563.82000000,6833.00000000,6563.58000000,6731.00000000
20200324 120000,6733.16000000,6765.00000000,6461.01000000,6587.52000000
20200324 160000,6587.63000000,6739.17000000,6510.01000000,6697.39000000
20200324 200000,6697.39000000,6792.15000000,6610.69000000,6744.72000000
20200325 000000,6744.69000000,6746.70000000,6524.16000000,6557.75000000
20200325 040000,6557.76000000,6720.00000000,6530.98000000,6675.21000000
20200325 080000,6676.93000000,6957.96000000,6450.00000000,6521.36000000
20200325 120000,6522.00000000,6799.00000000,6500.00000000,6617.27000000
20200325 160000,6617.19000000,6705.96000000,6575.00000000,6622.38000000
20200325 200000,6622.10000000,6705.00000000,6552.00000000,6677.43000000
20200326 000000,6677.42000000,6780.00000000,6652.76000000,6725.65000000
20200326 040000,6726.05000000,6761.79000000,6554.21000000,6589.92000000
20200326 080000,6591.91000000,6669.42000000,6570.05000000,6603.31000000
20200326 120000,6603.41000000,6688.00000000,6510.00000000,6617.04000000
20200326 160000,6617.91000000,6680.00000000,6592.23000000,6657.93000000
20200326 200000,6658.01000000,6765.00000000,6650.00000000,6737.36000000
20200327 000000,6737.27000000,6842.59000000,6735.36000000,6793.00000000
20200327 040000,6793.00000000,6826.84000000,6620.00000000,6699.92000000
20200327 080000,6699.91000000,6703.81000000,6599.61000000,6620.58000000
20200327 120000,6620.59000000,6666.04000000,6573.41000000,6622.86000000
20200327 160000,6622.87000000,6687.30000000,6591.06000000,6657.02000000
20200327 200000,6656.63000000,6700.00000000,6261.00000000,6359.11000000
20200328 000000,6359.11000000,6360.00000000,6068.88000000,6116.92000000
20200328 040000,6116.88000000,6203.47000000,6095.00000000,6184.31000000
20200328 080000,6184.31000000,6319.86000000,6165.00000000,6236.78000000
20200328 120000,6237.01000000,6274.12000000,6155.39000000,6215.00000000
20200328 160000,6215.00000000,6249.71000000,6024.00000000,6210.77000000
20200328 200000,6210.50000000,6295.00000000,6167.70000000,6236.65000000
20200329 000000,6236.65000000,6266.00000000,6177.78000000,6202.95000000
20200329 040000,6203.93000000,6213.50000000,6116.00000000,6153.90000000
20200329 080000,6153.60000000,6210.00000000,6082.60000000,6138.35000000
20200329 120000,6138.36000000,6155.00000000,6067.60000000,6129.79000000
20200329 160000,6129.91000000,6164.94000000,5885.47000000,5905.29000000
20200329 200000,5906.39000000,5963.93000000,5866.56000000,5881.42000000
20200330 000000,5880.50000000,6028.83000000,5857.76000000,6009.09000000
20200330 040000,6009.28000000,6330.01000000,5991.04000000,6242.69000000
20200330 080000,6242.69000000,6395.00000000,6230.24000000,6355.56000000
20200330 120000,6355.55000000,6444.00000000,6260.62000000,6343.58000000
20200330 160000,6343.90000000,6402.41000000,6303.34000000,6366.74000000
20200330 200000,6366.50000000,6599.00000000,6363.78000000,6394.38000000
20200331 000000,6394.45000000,6523.23000000,6380.00000000,6439.47000000
20200331 040000,6439.47000000,6473.68000000,6378.00000000,6445.09000000
20200331 080000,6445.11000000,6505.50000000,6330.01000000,6387.19000000
20200331 120000,6387.73000000,6500.00000000,6321.40000000,6454.12000000
20200331 160000,6454.12000000,6486.60000000,6401.00000000,6463.47000000
20200331 200000,6465.32000000,6494.90000000,6386.89000000,6410.44000000
20200401 000000,6412.14000000,6426.52000000,6239.34000000,6368.68000000
20200401 040000,6368.74000000,6376.28000000,6271.14000000,6331.96000000
20200401 080000,6330.87000000,6330.87000000,6257.32000000,6296.87000000
20200401 120000,6297.00000000,6340.81000000,6170.00000000,6230.09000000
20200401 160000,6230.01000000,6230.01000000,6150.11000000,6200.81000000
20200401 200000,6200.11000000,6679.94000000,6193.10000000,6642.92000000
20200402 000000,6643.36000000,6744.00000000,6551.00000000,6606.05000000
20200402 040000,6606.05000000,6679.79000000,6565.00000000,6644.00000000
20200402 080000,6643.99000000,6720.00000000,6602.58000000,6690.60000000
20200402 120000,6690.60000000,6831.59000000,6620.34000000,6805.00000000
20200402 160000,6805.00000000,7198.00000000,6723.00000000,6803.25000000
20200402 200000,6801.41000000,6867.97000000,6651.00000000,6794.09000000
20200403 000000,6793.86000000,6829.61000000,6723.12000000,6782.44000000
20200403 040000,6782.44000000,6955.00000000,6746.16000000,6931.46000000
20200403 080000,6931.74000000,7048.00000000,6867.00000000,7004.42000000
20200403 120000,7004.94000000,7013.87000000,6672.10000000,6711.90000000
20200403 160000,6713.34000000,6810.24000000,6602.10000000,6768.15000000
20200403 200000,6768.14000000,6813.00000000,6667.33000000,6734.10000000
20200404 000000,6732.97000000,6802.94000000,6666.44000000,6696.19000000
20200404 040000,6696.51000000,6766.83000000,6685.20000000,6729.54000000
20200404 080000,6729.54000000,6900.00000000,6650.01000000,6697.01000000
20200404 120000,6696.68000000,6764.94000000,6665.00000000,6730.01000000
20200404 160000,6730.01000000,6807.00000000,6711.76000000,6747.35000000
20200404 200000,6747.35000000,6990.41000000,6730.00000000,6856.99000000
20200405 000000,6857.41000000,6895.54000000,6788.10000000,6797.03000000
20200405 040000,6797.37000000,6840.00000000,6744.00000000,6773.22000000
20200405 080000,6773.56000000,6843.59000000,6745.87000000,6776.60000000
20200405 120000,6777.11000000,6822.52000000,6758.00000000,6784.74000000
20200405 160000,6783.64000000,6840.00000000,6677.52000000,6792.99000000
20200405 200000,6792.39000000,6810.00000000,6721.58000000,6772.78000000
20200406 000000,6772.78000000,6888.00000000,6765.00000000,6843.82000000
20200406 040000,6843.83000000,7100.39000000,6843.83000000,7031.54000000
20200406 080000,7030.48000000,7148.00000000,7010.00000000,7099.00000000
20200406 120000,7099.01000000,7163.00000000,7030.02000000,7143.00000000
20200406 160000,7142.99000000,7309.00000000,7080.00000000,7265.86000000
20200406 200000,7265.86000000,7355.14000000,7183.66000000,7329.90000000
20200407 000000,7329.90000000,7454.00000000,7254.79000000,7322.07000000
20200407 040000,7322.08000000,7388.00000000,7226.07000000,7378.08000000
20200407 080000,7377.26000000,7440.00000000,7318.12000000,7381.01000000
20200407 120000,7381.03000000,7459.69000000,7260.00000000,7318.04000000
20200407 160000,7318.30000000,7388.04000000,7280.12000000,7287.55000000
20200407 200000,7287.62000000,7293.29000000,7077.00000000,7197.32000000
20200408 000000,7197.32000000,7388.00000000,7150.00000000,7353.41000000
20200408 040000,7352.70000000,7420.00000000,7282.00000000,7321.85000000
20200408 080000,7320.76000000,7342.91000000,7216.23000000,7292.92000000
20200408 120000,7292.26000000,7342.45000000,7200.00000000,7276.83000000
20200408 160000,7277.42000000,7349.99000000,7251.64000000,7306.09000000
20200408 200000,7307.60000000,7390.00000000,7290.00000000,7361.28000000
20200409 000000,7360.26000000,7371.92000000,7260.00000000,7286.34000000
20200409 040000,7286.35000000,7339.09000000,7234.96000000,7330.00000000
20200409 080000,7329.99000000,7349.00000000,7150.00000000,7183.98000000
20200409 120000,7184.00000000,7350.00000000,7108.08000000,7282.68000000
20200409 160000,7283.13000000,7314.12000000,7232.00000000,7262.85000000
20200409 200000,7262.85000000,7315.00000000,7241.00000000,7283.54000000
20200410 000000,7283.54000000,7295.75000000,7157.45000000,7175.78000000
20200410 040000,7175.77000000,7175.78000000,6870.00000000,6922.98000000
20200410 080000,6922.89000000,6958.22000000,6853.70000000,6898.24000000
20200410 120000,6898.24000000,6930.00000000,6739.98000000,6766.43000000
20200410 160000,6766.76000000,6948.00000000,6740.09000000,6900.31000000
20200410 200000,6900.13000000,6931.93000000,6818.88000000,6858.92000000
20200411 000000,6858.92000000,6920.00000000,6836.41000000,6907.82000000
20200411 040000,6907.08000000,6944.30000000,6860.00000000,6876.70000000
20200411 080000,6876.43000000,6896.78000000,6830.00000000,6878.21000000
20200411 120000,6878.38000000,6888.92000000,6802.80000000,6831.28000000
20200411 160000,6831.32000000,6859.00000000,6771.44000000,6803.22000000
20200411 200000,6803.22000000,6887.05000000,6760.00000000,6876.83000000
20200412 000000,6876.84000000,6906.26000000,6789.00000000,6806.49000000
20200412 040000,6806.50000000,6845.67000000,6780.00000000,6828.64000000
20200412 080000,6828.64000000,6878.00000000,6820.00000000,6847.18000000
20200412 120000,6846.83000000,7034.75000000,6846.66000000,7018.99000000
20200412 160000,7018.99000000,7177.00000000,7012.00000000,7112.13000000
20200412 200000,7112.13000000,7159.86000000,6885.00000000,6903.79000000
20200413 000000,6903.79000000,6903.79000000,6575.00000000,6675.52000000
20200413 040000,6675.53000000,6738.34000000,6638.00000000,6699.34000000
20200413 080000,6699.39000000,6833.00000000,6655.33000000,6771.01000000
20200413 120000,6771.01000000,6809.97000000,6603.00000000,6765.65000000
20200413 160000,6765.66000000,6803.00000000,6725.00000000,6772.74000000
20200413 200000,6772.72000000,6891.10000000,6772.67000000,6837.91000000
20200414 000000,6838.04000000,6918.41000000,6802.10000000,6885.07000000
20200414 040000,6885.29000000,6921.35000000,6815.77000000,6817.77000000
20200414 080000,6817.77000000,6878.01000000,6754.28000000,6827.82000000
20200414 120000,6827.78000000,6949.00000000,6797.41000000,6906.38000000
20200414 160000,6906.40000000,6978.00000000,6859.59000000,6918.18000000
20200414 200000,6918.18000000,6932.65000000,6825.15000000,6868.70000000
20200415 000000,6868.57000000,6918.52000000,6810.06000000,6906.56000000
20200415 040000,6906.56000000,6933.00000000,6858.63000000,6862.05000000
20200415 080000,6862.06000000,6880.00000000,6750.00000000,6783.00000000
20200415 120000,6782.86000000,6783.47000000,6680.10000000,6701.90000000
20200415 160000,6701.90000000,6773.89000000,6690.00000000,6730.01000000
20200415 200000,6730.01000000,6761.99000000,6605.00000000,6621.24000000
20200416 000000,6621.25000000,6667.94000000,6468.27000000,6651.87000000
20200416 040000,6651.69000000,6980.00000000,6621.35000000,6892.40000000
20200416 080000,6893.24000000,7147.28000000,6871.13000000,7023.99000000
20200416 120000,7023.98000000,7093.00000000,6930.00000000,7045.51000000
20200416 160000,7046.29000000,7095.00000000,6952.20000000,7070.79000000
20200416 200000,7071.01000000,7190.00000000,6970.03000000,7101.94000000
20200417 000000,7101.99000000,7138.26000000,7015.01000000,7086.18000000
20200417 040000,7086.18000000,7087.76000000,7015.00000000,7043.38000000
20200417 080000,7043.17000000,7126.33000000,7026.09000000,7074.61000000
20200417 120000,7075.23000000,7100.00000000,6972.98000000,7037.94000000
20200417 160000,7037.95000000,7090.39000000,7022.50000000,7072.71000000
20200417 200000,7071.48000000,7148.12000000,7015.00000000,7027.55000000
20200418 000000,7026.78000000,7109.99000000,7014.40000000,7086.80000000
20200418 040000,7085.86000000,7120.00000000,7077.44000000,7089.72000000
20200418 080000,7089.78000000,7120.93000000,7054.11000000,7104.52000000
20200418 120000,7104.52000000,7268.90000000,7078.74000000,7243.37000000
20200418 160000,7243.65000000,7255.00000000,7155.01000000,7211.20000000
20200418 200000,7211.20000000,7293.08000000,7199.00000000,7248.60000000
20200419 000000,7248.60000000,7266.15000000,7180.00000000,7229.96000000
20200419 040000,7229.27000000,7243.79000000,7100.00000000,7146.77000000
20200419 080000,7145.49000000,7186.00000000,7123.18000000,7163.19000000
20200419 120000,7162.66000000,7170.00000000,7055.60000000,7097.33000000
20200419 160000,7097.34000000,7170.58000000,7086.00000000,7134.28000000
20200419 200000,7134.25000000,7210.00000000,7104.28000000,7120.74000000
20200420 000000,7121.40000000,7187.00000000,7082.00000000,7161.03000000
20200420 040000,7161.55000000,7220.00000000,7154.01000000,7184.94000000
20200420 080000,7185.18000000,7188.32000000,6955.37000000,6966.55000000
20200420 120000,6965.42000000,7094.26000000,6912.34000000,7071.40000000
20200420 160000,7071.40000000,7087.85000000,6766.43000000,6768.88000000
20200420 200000,6768.94000000,6894.32000000,6751.00000000,6826.83000000
20200421 000000,6828.98000000,6917.00000000,6811.05000000,6857.92000000
20200421 040000,6857.92000000,6902.00000000,6830.29000000,6878.68000000
20200421 080000,6878.62000000,6892.90000000,6762.00000000,6793.29000000
20200421 120000,6792.79000000,6875.00000000,6782.00000000,6830.80000000
20200421 160000,6830.79000000,6940.00000000,6811.11000000,6864.92000000
20200421 200000,6863.95000000,6915.40000000,6830.00000000,6841.37000000
20200422 000000,6841.36000000,6888.00000000,6818.00000000,6862.24000000
20200422 040000,6862.24000000,6964.84000000,6842.53000000,6942.11000000
20200422 080000,6941.78000000,6974.57000000,6918.07000000,6955.80000000
20200422 120000,6955.81000000,7132.00000000,6928.43000000,7112.20000000
20200422 160000,7112.15000000,7156.38000000,7062.60000000,7085.57000000
20200422 200000,7085.56000000,7131.67000000,7079.41000000,7125.14000000
20200423 000000,7125.12000000,7183.00000000,7100.00000000,7113.27000000
20200423 040000,7113.27000000,7138.00000000,7020.00000000,7061.54000000
20200423 080000,7061.35000000,7144.00000000,7046.21000000,7133.39000000
20200423 120000,7133.89000000,7738.00000000,7108.23000000,7530.10000000
20200423 160000,7528.78000000,7600.00000000,7485.00000000,7522.01000000
20200423 200000,7522.00000000,7616.16000000,7420.00000000,7482.39000000
20200424 000000,7483.96000000,7550.00000000,7457.95000000,7523.00000000
20200424 040000,7522.95000000,7586.92000000,7491.59000000,7568.68000000
20200424 080000,7568.68000000,7615.96000000,7480.00000000,7494.03000000
20200424 120000,7494.03000000,7529.00000000,7388.00000000,7503.12000000
20200424 160000,7503.13000000,7544.17000000,7478.07000000,7521.58000000
20200424 200000,7521.65000000,7550.00000000,7467.09000000,7505.00000000
20200425 000000,7505.00000000,7512.00000000,7431.07000000,7480.78000000
20200425 040000,7480.68000000,7594.00000000,7480.68000000,7561.48000000
20200425 080000,7561.68000000,7601.50000000,7512.00000000,7532.97000000
20200425 120000,7532.35000000,7705.00000000,7513.00000000,7528.84000000
20200425 160000,7528.85000000,7566.59000000,7476.54000000,7542.81000000
20200425 200000,7542.82000000,7560.00000000,7500.00000000,7538.67000000
20200426 000000,7539.03000000,7583.00000000,7522.17000000,7565.71000000
20200426 040000,7565.71000000,7566.53000000,7525.00000000,7546.66000000
20200426 080000,7546.67000000,7678.00000000,7530.00000000,7660.40000000
20200426 120000,7660.39000000,7700.00000000,7480.00000000,7545.01000000
20200426 160000,7545.01000000,7658.00000000,7534.07000000,7646.63000000
20200426 200000,7647.46000000,7695.00000000,7577.27000000,7693.10000000
20200427 000000,7693.10000000,7792.02000000,7643.75000000,7733.00000000
20200427 040000,7733.01000000,7748.22000000,7630.00000000,7697.91000000
20200427 080000,7697.77000000,7738.00000000,7664.66000000,7717.89000000
20200427 120000,7717.89000000,7725.00000000,7606.00000000,7675.58000000
20200427 160000,7675.59000000,7720.00000000,7633.99000000,7698.32000000
20200427 200000,7698.74000000,7779.00000000,7680.32000000,7774.62000000
20200428 000000,7773.51000000,7780.00000000,7665.00000000,7701.29000000
20200428 040000,7701.60000000,7725.00000000,7659.12000000,7705.99000000
20200428 080000,7705.99000000,7753.00000000,7680.00000000,7728.62000000
20200428 120000,7728.62000000,7764.10000000,7665.21000000,7716.91000000
20200428 160000,7717.12000000,7746.00000000,7706.26000000,7717.04000000
20200428 200000,7716.84000000,7770.00000000,7703.91000000,7738.98000000
20200429 000000,7738.58000000,7850.00000000,7710.05000000,7815.30000000
20200429 040000,7815.38000000,7966.00000000,7800.56000000,7945.00000000
20200429 080000,7945.00000000,8174.85000000,7928.00000000,8126.98000000
20200429 120000,8126.97000000,8387.97000000,8119.60000000,8357.06000000
20200429 160000,8358.60000000,8952.89000000,8325.23000000,8721.22000000
20200429 200000,8721.22000000,8932.00000000,8681.00000000,8778.57000000
20200430 000000,8778.58000000,9300.87000000,8707.11000000,9288.98000000
20200430 040000,9289.97000000,9460.00000000,9011.54000000,9177.01000000
20200430 080000,9177.95000000,9222.91000000,8542.57000000,8839.63000000
20200430 120000,8837.98000000,8915.00000000,8696.55000000,8776.95000000
20200430 160000,8776.94000000,8859.11000000,8401.00000000,8836.01000000
20200430 200000,8836.01000000,8882.78000000,8573.98000000,8620.00000000
20200501 000000,8620.00000000,8762.04000000,8613.56000000,8675.35000000
20200501 040000,8675.10000000,8835.70000000,8674.01000000,8767.18000000
20200501 080000,8767.18000000,9059.18000000,8745.01000000,8995.66000000
20200501 120000,8995.73000000,9022.00000000,8716.28000000,8726.84000000
20200501 160000,8726.88000000,8780.00000000,8655.31000000,8727.82000000
20200501 200000,8727.97000000,8893.43000000,8663.28000000,8826.96000000
20200502 000000,8825.67000000,8856.40000000,8753.00000000,8834.08000000
20200502 040000,8834.29000000,8856.76000000,8782.62000000,8799.01000000
20200502 080000,8799.00000000,8887.00000000,8768.00000000,8834.00000000
20200502 120000,8834.84000000,8967.62000000,8834.84000000,8936.41000000
20200502 160000,8936.41000000,9010.00000000,8811.00000000,8878.11000000
20200502 200000,8878.00000000,8985.00000000,8860.00000000,8972.05000000
20200503 000000,8972.58000000,9200.00000000,8937.00000000,9132.95000000
20200503 040000,9133.25000000,9150.23000000,8911.35000000,8990.75000000
20200503 080000,8990.75000000,9140.00000000,8966.22000000,9045.50000000
20200503 120000,9045.62000000,9094.00000000,8712.00000000,8813.00000000
20200503 160000,8812.78000000,8906.00000000,8781.20000000,8872.34000000
20200503 200000,8871.31000000,8955.00000000,8790.00000000,8894.16000000
20200504 000000,8894.15000000,8936.10000000,8630.55000000,8730.84000000
20200504 040000,8730.85000000,8741.99000000,8522.00000000,8648.41000000
20200504 080000,8648.42000000,8716.80000000,8594.26000000,8672.36000000
20200504 120000,8672.57000000,8860.00000000,8646.52000000,8848.00000000
20200504 160000,8848.00000000,8887.00000000,8743.58000000,8830.14000000
20200504 200000,8828.94000000,8950.00000000,8825.00000000,8871.96000000
20200505 000000,8871.92000000,8928.35000000,8815.00000000,8850.00000000
20200505 040000,8850.00000000,9118.58000000,8849.97000000,9013.55000000
20200505 080000,9013.66000000,9085.00000000,8760.00000000,8844.73000000
20200505 120000,8845.64000000,8950.00000000,8806.12000000,8842.34000000
20200505 160000,8842.72000000,8938.00000000,8818.41000000,8905.00000000
20200505 200000,8905.01000000,9044.00000000,8887.00000000,9021.83000000
20200506 000000,9021.36000000,9069.00000000,8906.21000000,8979.73000000
20200506 040000,8979.74000000,9050.00000000,8960.69000000,9018.18000000
20200506 080000,9018.05000000,9349.00000000,8995.93000000,9313.00000000
