Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200314 06:00:00,5431.02000000,5530.00000000,5173.00000000,5448.38000000,5409.09400000,5663.05600000,6766.92250000,26.00702277,-835.27477972,-717.47736452
20200314 12:00:00,5448.23000000,5470.00000000,5256.00000000,5396.66000000,5407.71400000,5438.02700000,6650.03800000,25.96342529,-819.12351869,-737.80659535
20200314 18:00:00,5397.50000000,5498.00000000,5055.13000000,5172.06000000,5405.35200000,5348.53200000,6512.14750000,25.00811119,-815.05146496,-753.25556928
20200315 00:00:00,5172.48000000,5284.72000000,5093.10000000,5252.24000000,5340.08000000,5262.29500000,6378.03750000,26.87394511,-796.17664834,-761.83978509
20200315 06:00:00,5251.95000000,5487.00000000,5213.16000000,5429.99000000,5339.86600000,5325.29400000,6246.28600000,25.66910377,-758.13596126,-761.09902032
20200315 12:00:00,5430.00000000,5594.00000000,5221.00000000,5302.71000000,5310.73200000,5359.91300000,6117.92650000,26.49422844,-729.84566841,-754.84834994
20200315 18:00:00,5302.78000000,5940.00000000,5160.00000000,5361.30000000,5303.66000000,5355.68700000,5991.26350000,39.81709411,-694.68973334,-742.81662662
20200316 00:00:00,5360.33000000,5365.42000000,5128.76000000,5158.42000000,5300.93200000,5353.14200000,5856.61450000,36.79459736,-675.41337700,-729.33597670
20200316 06:00:00,5158.31000000,5160.00000000,4442.12000000,4565.59000000,5163.60200000,5251.84100000,5693.80100000,45.95659389,-699.90508212,-723.44979778
20200316 12:00:00,4565.63000000,5200.00000000,4500.00000000,5068.73000000,5091.35000000,5215.60800000,5563.63900000,51.72881314,-670.98108947,-712.95605612
20200316 18:00:00,5067.41000000,5144.00000000,4820.00000000,5028.97000000,5036.60200000,5173.66700000,5418.36150000,43.40048132,-643.84507142,-699.13385918
20200317 00:00:00,5028.86000000,5400.00000000,4921.45000000,5276.13000000,5019.56800000,5161.61400000,5299.82050000,51.60985245,-595.53092540,-678.41327242
20200317 06:00:00,5276.00000000,5440.00000000,5160.00000000,5267.61000000,5041.40600000,5171.16900000,5259.85050000,43.72819419,-551.57094291,-653.04480652
20200317 12:00:00,5266.90000000,5479.00000000,5051.00000000,5354.49000000,5199.18600000,5181.39400000,5221.84450000,48.41706600,-503.91305414,-623.21845605
20200317 18:00:00,5354.49000000,5525.00000000,5305.59000000,5312.64000000,5247.96800000,5169.65900000,5247.47650000,47.22201757,-464.17011503,-591.40878784
20200318 00:00:00,5312.64000000,5436.17000000,5259.43000000,5270.00000000,5296.17400000,5166.38800000,5263.15050000,47.39817424,-431.14427824,-559.35588592
20200318 06:00:00,5270.05000000,5296.90000000,5010.98000000,5140.39000000,5269.02600000,5144.29700000,5249.99200000,49.32302154,-410.69526903,-529.62376254
20200318 12:00:00,5141.48000000,5390.00000000,5009.37000000,5225.23000000,5260.55000000,5150.97800000,5252.06000000,49.42378175,-383.22581431,-500.34417290
20200318 18:00:00,5226.17000000,5412.00000000,5215.11000000,5393.04000000,5268.26000000,5233.72300000,5242.78200000,49.20836922,-343.95036329,-469.06541098
20200319 00:00:00,5393.26000000,5450.00000000,5252.53000000,5368.18000000,5279.36800000,5263.66800000,5239.63800000,51.46703595,-311.24247018,-437.50082282
20200319 06:00:00,5368.41000000,5661.00000000,5344.55000000,5621.86000000,5349.74000000,5322.95700000,5248.31200000,55.36913858,-261.83312407,-402.36728307
20200319 12:00:00,5622.15000000,6359.45000000,5608.21000000,6308.45000000,5583.35200000,5426.18900000,5293.90150000,69.75881134,-165.36753239,-354.96733293
20200319 18:00:00,6307.34000000,6400.00000000,6079.69000000,6162.37000000,5770.78000000,5515.66500000,5343.41700000,82.40982049,-99.55765250,-303.88539685
20200320 00:00:00,6162.05000000,6287.95000000,6055.55000000,6218.72000000,5935.91600000,5602.08800000,5391.74100000,78.51266717,-42.36748846,-251.58181517
20200320 06:00:00,6218.55000000,6900.00000000,6178.01000000,6659.99000000,6194.27800000,5736.82300000,5453.24100000,83.72468095,38.12346614,-193.64075891
20200320 12:00:00,6659.99000000,6714.53000000,6321.12000000,6415.90000000,6353.08600000,5851.41300000,5508.90050000,73.59703860,81.28015746,-138.65657563
20200320 18:00:00,6416.04000000,6423.78000000,5670.00000000,6208.36000000,6333.06800000,5958.21000000,5551.25350000,67.99383342,97.61021296,-91.40321792
20200321 00:00:00,6204.57000000,6380.00000000,6062.03000000,6112.18000000,6323.03000000,6046.90500000,5598.94150000,64.44104765,101.61957026,-52.79866028
20200321 06:00:00,6112.34000000,6236.45000000,5860.02000000,6118.72000000,6303.03000000,6119.47300000,5676.59800000,65.57293438,104.12445623,-21.41403698
20200321 12:00:00,6116.58000000,6275.00000000,6043.00000000,6066.77000000,6184.38600000,6189.33200000,5726.50000000,65.33789689,100.75621069,3.02001255
20200321 18:00:00,6066.82000000,6456.98000000,6050.74000000,6186.98000000,6138.60200000,6245.84400000,5784.40050000,70.22013223,106.55845467,23.72770098
20200322 00:00:00,6187.04000000,6393.00000000,6104.00000000,6358.88000000,6168.70600000,6250.88700000,5838.53800000,71.18932356,123.60285146,43.70273107
20200322 06:00:00,6357.54000000,6407.87000000,6126.15000000,6153.57000000,6176.98400000,6250.00700000,5882.83600000,64.01872777,119.17013839,58.79621254
20200322 12:00:00,6153.77000000,6156.53000000,5915.00000000,6016.75000000,6156.59000000,6229.81000000,5915.94900000,61.48110646,103.42473483,67.72191700
20200322 18:00:00,6016.66000000,6145.00000000,5734.01000000,5816.19000000,6106.47400000,6145.43000000,5941.12650000,53.50600240,73.91087467,68.95970853
20200323 00:00:00,5816.05000000,5993.24000000,5688.00000000,5875.37000000,6044.15200000,6091.37700000,5971.39500000,39.90009235,54.66610247,66.10098732
20200323 06:00:00,5875.37000000,5939.89000000,5728.99000000,5843.29000000,5941.03400000,6054.87000000,6006.54000000,42.14080927,36.40622564,60.16203498
20200323 12:00:00,5842.14000000,6600.00000000,5841.73000000,6276.85000000,5965.69000000,6071.33700000,6059.12100000,51.20742442,56.27115148,59.38385828
20200323 18:00:00,6276.78000000,6509.03000000,6231.21000000,6467.31000000,6055.80200000,6106.19600000,6112.83450000,45.53232733,86.38696345,64.78447932
20200324 00:00:00,6465.25000000,6666.00000000,6371.33000000,6476.63000000,6187.89000000,6147.18200000,6168.25700000,51.58018537,109.74098179,73.77577981
20200324 06:00:00,6475.11000000,6833.00000000,6451.29000000,6731.00000000,6359.01600000,6201.58400000,6223.71400000,63.27548719,147.07930406,88.43648466
20200324 12:00:00,6733.16000000,6765.00000000,6461.01000000,6659.11000000,6522.18000000,6231.60700000,6241.24700000,64.06604429,168.92204311,104.53359635
20200324 18:00:00,6657.74000000,6792.15000000,6552.19000000,6744.72000000,6615.75400000,6290.72200000,6270.36450000,65.47038879,190.93955042,121.81478716
20200325 00:00:00,6744.69000000,6746.70000000,6524.16000000,6704.57000000,6663.20600000,6359.50400000,6294.65700000,65.85447097,202.81093592,138.01401692
20200325 06:00:00,6704.35000000,6957.96000000,6450.00000000,6521.36000000,6672.15200000,6430.02100000,6287.72550000,58.05960220,195.18560050,149.44833363
20200325 12:00:00,6522.00000000,6799.00000000,6500.00000000,6641.40000000,6654.23200000,6506.62400000,6299.00050000,56.98421802,196.56283799,158.87123450
20200325 18:00:00,6641.79000000,6705.00000000,6552.00000000,6677.43000000,6657.89600000,6590.03800000,6322.45400000,64.13332038,198.27602590,166.75219278
20200326 00:00:00,6677.42000000,6780.00000000,6612.00000000,6628.49000000,6634.65000000,6625.20200000,6348.26950000,67.32581851,193.45466571,172.09268737
20200326 06:00:00,6627.42000000,6680.00000000,6554.21000000,6603.31000000,6614.39800000,6638.80200000,6372.49900000,74.75188991,185.46397421,174.76694474
20200326 12:00:00,6603.41000000,6688.00000000,6510.00000000,6632.56000000,6636.63800000,6654.39500000,6400.78850000,74.26751021,179.42324470,175.69820473
20200326 18:00:00,6632.07000000,6765.00000000,6626.95000000,6737.36000000,6655.83000000,6655.03100000,6428.30750000,77.37826201,181.00588403,176.75974059
20200327 00:00:00,6737.27000000,6842.59000000,6620.00000000,6655.97000000,6651.53800000,6654.71700000,6443.16200000,64.80197401,173.69044893,176.14588226
20200327 06:00:00,6654.63000000,6728.06000000,6599.61000000,6620.58000000,6649.95600000,6642.30300000,6466.51250000,56.80855033,163.15647044,173.54799989
20200327 12:00:00,6620.59000000,6666.26000000,6573.41000000,6633.74000000,6656.04200000,6635.22000000,6497.36200000,56.95540149,154.09382097,169.65716411
20200327 18:00:00,6633.77000000,6700.00000000,6261.00000000,6359.11000000,6601.35200000,6618.99500000,6524.50800000,33.82622840,123.32959337,160.39164996
20200328 00:00:00,6359.11000000,6360.00000000,6068.88000000,6165.01000000,6486.88200000,6571.35600000,6538.99000000,30.57599774,82.33733990,144.78078795
20200328 06:00:00,6165.00000000,6319.86000000,6117.00000000,6236.78000000,6403.04400000,6527.29100000,6558.66450000,29.81224762,55.00782691,126.82619574
20200328 12:00:00,6237.01000000,6274.12000000,6024.00000000,6025.79000000,6284.08600000,6467.02100000,6546.11150000,26.24783047,16.13783437,104.68852347
20200328 18:00:00,6024.16000000,6295.00000000,6024.00000000,6236.65000000,6204.66800000,6430.35500000,6534.57850000,40.22642857,2.32097031,84.21501284
20200329 00:00:00,6236.65000000,6266.00000000,6145.28000000,6146.71000000,6162.18800000,6381.77000000,6518.08250000,32.65985713,-15.70535875,64.23093852
20200329 06:00:00,6146.70000000,6210.00000000,6082.60000000,6138.35000000,6156.85600000,6321.86900000,6488.45000000,30.73007521,-30.31646717,45.32145738
20200329 12:00:00,6138.36000000,6164.94000000,6060.00000000,6103.78000000,6130.25600000,6266.65000000,6460.68350000,31.04905410,-44.17615077,27.42193575
20200329 18:00:00,6103.71000000,6103.96000000,5866.56000000,5881.42000000,6101.38200000,6192.73400000,6417.51850000,27.17805725,-72.26956499,7.48363560
20200330 00:00:00,5880.50000000,6240.00000000,5857.76000000,6202.98000000,6094.64800000,6149.65800000,6392.43900000,38.53768651,-67.80497994,-7.57408751
20200330 06:00:00,6202.98000000,6395.00000000,6172.88000000,6355.56000000,6136.41800000,6149.30300000,6384.14900000,40.06588054,-51.36275542,-16.33182109
20200330 12:00:00,6355.55000000,6444.00000000,6260.62000000,6350.46000000,6178.84000000,6167.84800000,6369.60200000,41.72225624,-38.30217774,-20.72589242
20200330 18:00:00,6350.01000000,6599.00000000,6322.49000000,6394.38000000,6236.96000000,6183.60800000,6355.44950000,43.89934732,-24.12944961,-21.40660386
20200331 00:00:00,6394.45000000,6523.23000000,6378.00000000,6415.60000000,6343.79600000,6222.58900000,6344.80500000,44.14219425,-11.05771733,-19.33682655
20200331 06:00:00,6415.60000000,6505.50000000,6330.01000000,6387.19000000,6380.63800000,6237.64300000,6333.99900000,50.86895169,-2.95664254,-16.06078975
20200331 12:00:00,6387.73000000,6500.00000000,6321.40000000,6452.79000000,6400.08400000,6268.25100000,6325.01050000,59.67496840,8.65709574,-11.11721265
20200331 18:00:00,6452.79000000,6494.90000000,6386.89000000,6410.44000000,6412.08000000,6295.46000000,6308.66450000,55.95615371,14.27917449,-6.03793522
20200401 00:00:00,6412.14000000,6426.52000000,6239.34000000,6304.46000000,6394.09600000,6315.52800000,6291.08900000,60.29967253,10.06696640,-2.81695490
20200401 06:00:00,6304.46000000,6337.96000000,6257.32000000,6296.87000000,6370.35000000,6357.07300000,6274.90350000,52.61930859,6.04661002,-1.04424192
20200401 12:00:00,6297.00000000,6340.81000000,6150.11000000,6194.57000000,6331.82600000,6356.23200000,6252.94500000,52.05955762,-5.33283285,-1.90196010
20200401 18:00:00,6194.56000000,6679.94000000,6164.28000000,6642.92000000,6369.85200000,6384.96800000,6267.13550000,65.74920875,21.57823423,2.79407876
20200402 00:00:00,6643.36000000,6744.00000000,6551.00000000,6607.41000000,6409.24600000,6410.66300000,6289.25550000,65.71064929,39.58379123,10.15202126
20200402 06:00:00,6607.48000000,6720.00000000,6588.55000000,6690.60000000,6486.47400000,6440.28500000,6311.94650000,77.64234863,59.87585109,20.09678722
20200402 12:00:00,6690.60000000,7198.00000000,6620.34000000,7083.96000000,6643.89200000,6507.12100000,6364.85500000,78.68781994,106.47098801,37.37162738
20200402 18:00:00,7084.00000000,7090.00000000,6651.00000000,6794.09000000,6763.79600000,6547.81100000,6392.72700000,63.10805560,118.64027206,53.62535632
20200403 00:00:00,6793.86000000,6829.61000000,6723.12000000,6778.19000000,6790.85000000,6580.35100000,6424.30100000,62.70321642,125.55420945,68.01112694
20200403 06:00:00,6778.92000000,7048.00000000,6766.00000000,7004.42000000,6870.25200000,6639.74900000,6467.60450000,66.34742156,147.58713237,83.92632803
20200403 12:00:00,7004.94000000,7013.87000000,6602.10000000,6716.56000000,6875.44400000,6680.95900000,6498.24350000,57.05650645,140.20429839,95.18192210
20200403 18:00:00,6717.34000000,6813.00000000,6667.33000000,6734.10000000,6805.47200000,6724.68200000,6540.87750000,58.17555370,134.22145925,102.98982953
20200404 00:00:00,6732.97000000,6802.94000000,6666.44000000,6729.07000000,6792.46800000,6778.13200000,6567.18200000,56.70237645,127.60320683,107.91250499
20200404 06:00:00,6730.00000000,6900.00000000,6650.01000000,6697.01000000,6776.23200000,6783.54100000,6584.25450000,56.98688785,118.40630585,110.01126516
20200404 12:00:00,6696.68000000,6807.00000000,6665.00000000,6775.86000000,6730.52000000,6800.38600000,6605.52450000,61.64732858,116.14142553,111.23729723
20200404 18:00:00,6775.64000000,6990.41000000,6720.01000000,6856.99000000,6758.60600000,6817.02500000,6628.65500000,63.35412316,119.51530647,112.89289908
20200405 00:00:00,6857.41000000,6895.54000000,6747.27000000,6786.49000000,6769.08400000,6787.27800000,6647.19950000,64.32956647,115.17273106,113.34886548
20200405 06:00:00,6786.49000000,6843.59000000,6744.00000000,6776.60000000,6778.59000000,6785.52900000,6666.67000000,54.10837656,109.66897277,112.61288694
20200405 12:00:00,6777.11000000,6840.00000000,6677.52000000,6796.94000000,6798.57600000,6787.40400000,6683.87750000,55.87963394,105.72968667,111.23624688
20200405 18:00:00,6797.64000000,6817.26000000,6721.58000000,6772.78000000,6797.96000000,6764.24000000,6701.99450000,52.64632387,99.51116124,108.89122975
20200406 00:00:00,6772.78000000,7000.00000000,6765.00000000,6994.49000000,6825.46000000,6792.03300000,6736.49600000,46.76084485,111.19133464,109.35125073
20200406 06:00:00,6994.49000000,7148.00000000,6936.57000000,7099.00000000,6887.96200000,6828.52300000,6776.60250000,62.75016517,127.41230998,112.96346258
20200406 12:00:00,7099.01000000,7221.02000000,7030.02000000,7205.48000000,6973.73800000,6876.16400000,6827.14800000,66.60939601,147.16319027,119.80340812
20200406 18:00:00,7205.49000000,7355.14000000,7175.00000000,7329.90000000,7080.33000000,6939.45300000,6861.49700000,63.73936242,170.88569545,130.01986558
20200407 00:00:00,7329.90000000,7454.00000000,7226.07000000,7278.63000000,7181.50000000,6989.73000000,6895.05800000,79.64848242,183.43437391,140.70276725
20200407 06:00:00,7278.63000000,7440.00000000,7258.01000000,7381.01000000,7258.80400000,7042.13200000,6929.57850000,81.32038384,199.34260492,152.43073478
20200407 12:00:00,7381.03000000,7459.69000000,7260.00000000,7349.31000000,7308.86600000,7098.41400000,6942.84600000,79.27317349,207.00583314,163.34575446
20200407 18:00:00,7349.30000000,7359.46000000,7077.00000000,7197.32000000,7307.23400000,7140.48600000,6963.00750000,71.21162016,198.52618764,170.38184109
20200408 00:00:00,7197.32000000,7414.00000000,7150.00000000,7412.17000000,7323.68800000,7202.00900000,6994.70650000,74.18822653,206.75921538,177.65731595
20200408 06:00:00,7411.11000000,7420.00000000,7216.23000000,7292.92000000,7326.54600000,7254.02300000,7009.13150000,66.10439987,201.34054235,182.39396123
20200408 12:00:00,7292.26000000,7349.99000000,7200.00000000,7307.95000000,7311.93400000,7285.36900000,7038.70100000,70.08736652,195.99963850,185.11509668
20200408 18:00:00,7308.04000000,7390.00000000,7255.00000000,7361.28000000,7314.32800000,7311.59700000,7070.06000000,71.79332349,193.83580057,186.85923746
20200409 00:00:00,7360.26000000,7371.92000000,7234.96000000,7307.88000000,7336.44000000,7321.83700000,7099.00050000,68.58666550,185.67170190,186.62173035
20200409 06:00:00,7308.11000000,7349.00000000,7150.00000000,7183.98000000,7290.80200000,7307.24500000,7123.34900000,63.94635807,167.27565078,182.75251444
20200409 12:00:00,7184.00000000,7350.00000000,7108.08000000,7295.05000000,7291.22800000,7308.88700000,7149.30850000,61.02098887,159.81679990,178.16537153
20200409 18:00:00,7295.05000000,7315.00000000,7232.00000000,7283.54000000,7286.34600000,7299.14000000,7170.63600000,57.26203781,151.23352015,172.77900125
20200410 00:00:00,7283.54000000,7295.75000000,6911.58000000,6953.94000000,7204.87800000,7259.60300000,7179.00850000,41.57996920,116.49239191,161.52167938
20200410 06:00:00,6954.69000000,7000.00000000,6853.70000000,6898.24000000,7122.95000000,7229.69500000,7185.09050000,34.85382251,83.50270577,145.91788466
20200410 12:00:00,6898.24000000,6930.00000000,6739.98000000,6864.54000000,7059.06200000,7174.93200000,7188.47050000,35.28893499,54.01616871,127.53754147
20200410 18:00:00,6864.66000000,6948.00000000,6818.88000000,6858.92000000,6971.83600000,7131.53200000,7192.77750000,30.08278335,29.85029301,108.00009178
20200411 00:00:00,6858.92000000,6944.30000000,6836.41000000,6924.23000000,6899.97400000,7093.16000000,7189.26450000,34.18907057,15.78665487,89.55740440
20200411 06:00:00,6924.23000000,6932.00000000,6830.00000000,6878.21000000,6884.82800000,7044.85300000,7178.22500000,37.11489231,0.91711895,71.82934731
20200411 12:00:00,6878.38000000,6888.92000000,6771.44000000,6785.72000000,6862.32400000,6992.63700000,7157.23700000,21.93148316,-18.12137351,53.83920315
20200411 18:00:00,6785.53000000,6887.05000000,6760.00000000,6876.83000000,6864.78200000,6961.92200000,7134.58350000,30.87452541,-25.56302574,37.95875737
20200412 00:00:00,6876.84000000,6906.26000000,6780.00000000,6832.02000000,6859.40200000,6915.61900000,7112.25300000,28.70692664,-34.67665041,23.43167581
20200412 06:00:00,6832.27000000,6878.00000000,6805.50000000,6847.18000000,6843.99200000,6871.98300000,7085.56150000,26.18584399,-40.21243441,10.70285377
20200412 12:00:00,6846.83000000,7177.00000000,6846.66000000,7091.69000000,6886.68800000,6885.75800000,7072.68050000,41.49199928,-24.58625453,3.64503211
20200412 18:00:00,7092.98000000,7159.86000000,6885.00000000,6903.79000000,6910.30200000,6886.31300000,7058.00400000,39.50213936,-27.05250956,-2.49447623
20200413 00:00:00,6903.79000000,6903.79000000,6575.00000000,6693.07000000,6873.55000000,6869.16600000,7022.04900000,29.01280192,-45.48604259,-11.09278950
20200413 06:00:00,6693.06000000,6833.00000000,6655.33000000,6771.01000000,6861.34800000,6860.37500000,6995.95350000,32.92238386,-53.19247397,-19.51272639
20200413 12:00:00,6771.01000000,6809.97000000,6603.00000000,6753.78000000,6842.66800000,6843.33000000,6968.24500000,41.57731733,-59.99856723,-27.60989456
20200413 18:00:00,6753.75000000,6891.10000000,6746.28000000,6837.91000000,6791.91200000,6839.30000000,6942.07650000,47.52065097,-57.93600705,-33.67511706
20200414 00:00:00,6838.04000000,6921.35000000,6802.10000000,6882.53000000,6787.66000000,6848.98100000,6920.80900000,50.73274844,-52.10037150,-37.36016795
20200414 06:00:00,6882.53000000,6892.03000000,6754.28000000,6827.82000000,6814.61000000,6844.08000000,6903.00100000,48.78197797,-51.29888642,-40.14791164
20200414 12:00:00,6827.78000000,6978.00000000,6797.41000000,6920.00000000,6844.40800000,6852.87800000,6884.24850000,49.83774827,-42.73294926,-40.66491917
20200414 18:00:00,6920.00000000,6940.50000000,6825.15000000,6868.70000000,6867.39200000,6855.03000000,6863.50650000,49.63669287,-39.62706745,-40.45734882
20200415 00:00:00,6868.57000000,6933.00000000,6810.06000000,6906.09000000,6881.02800000,6836.47000000,6861.11400000,54.80055196,-33.75941570,-39.11776220
20200415 06:00:00,6906.39000000,6917.72000000,6750.00000000,6783.00000000,6861.12200000,6824.39100000,6855.35200000,46.35098663,-38.59667525,-39.01354481
20200415 12:00:00,6782.86000000,6783.47000000,6680.10000000,6746.86000000,6844.93000000,6829.77000000,6849.46800000,46.66567477,-44.82966578,-40.17676900
20200415 18:00:00,6747.43000000,6773.89000000,6605.00000000,6621.24000000,6785.17800000,6814.79300000,6837.58400000,41.85790065,-59.22315220,-43.98604564
20200416 00:00:00,6621.25000000,6678.68000000,6468.27000000,6631.85000000,6737.80800000,6802.60000000,6822.96500000,30.06900258,-68.97881076,-48.98459867
