Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200307 04:00:00,9089.57000000,9107.25000000,9050.00000000,9085.23000000,9078.71600000,9086.15800000,8966.34200000,67.66968948,94.85896341,93.66019216
20200307 08:00:00,9085.23000000,9116.97000000,9072.65000000,9089.00000000,9096.23600000,9079.96800000,8981.28300000,63.18836045,91.18369639,93.16489301
20200307 12:00:00,9089.00000000,9135.94000000,9069.30000000,9113.61000000,9101.93400000,9085.86100000,8996.15000000,63.16087386,89.22827413,92.37756923
20200307 16:00:00,9113.46000000,9188.00000000,8835.00000000,8884.79000000,9052.51600000,9070.98100000,9004.53350000,37.33769278,68.42595441,87.58724627
20200307 20:00:00,8884.91000000,8919.00000000,8853.93000000,8886.66000000,9011.85800000,9049.55600000,9013.86650000,38.16237586,51.49723151,80.36924331
20200308 00:00:00,8885.25000000,8886.76000000,8695.73000000,8747.58000000,8944.32800000,9011.52200000,9014.26650000,27.92301629,26.55242318,69.60587929
20200308 04:00:00,8746.92000000,8754.99000000,8701.00000000,8740.29000000,8874.58600000,8985.41100000,9013.73750000,30.93473700,6.12463975,56.90963138
20200308 08:00:00,8740.59000000,8752.36000000,8670.00000000,8741.53000000,8800.17000000,8951.05200000,9007.32300000,31.85196232,-9.85091297,43.55752251
20200308 12:00:00,8741.30000000,8747.43000000,8321.00000000,8400.83000000,8703.37800000,8877.94700000,8982.61200000,17.52996178,-49.43345811,24.95932639
20200308 16:00:00,8400.85000000,8403.00000000,8149.27000000,8280.11000000,8582.06800000,8796.96300000,8941.57300000,13.82291444,-89.51216489,2.06502813
20200308 20:00:00,8281.51000000,8300.00000000,8000.00000000,8033.31000000,8439.21400000,8691.77100000,8888.96450000,12.53608662,-139.58052873,-26.26408324
20200309 00:00:00,8034.76000000,8179.31000000,7970.00000000,8063.52000000,8303.86000000,8589.22300000,8834.59550000,8.75722637,-174.80730348,-55.97272729
20200309 04:00:00,8063.52000000,8066.39000000,7675.28000000,7899.71000000,8135.49600000,8467.83300000,8776.84700000,4.55159084,-213.48198680,-87.47457919
20200309 08:00:00,7899.72000000,7991.08000000,7760.00000000,7804.92000000,8016.31400000,8359.84600000,8715.41350000,4.38076440,-248.91141690,-119.76194673
20200309 12:00:00,7803.64000000,7946.00000000,7632.01000000,7765.32000000,7913.35600000,8247.71200000,8648.63400000,4.27489590,-276.99189442,-151.20793627
20200309 16:00:00,7765.32000000,7903.52000000,7689.00000000,7842.03000000,7875.10000000,8157.15700000,8584.33950000,8.87980214,-289.71634952,-178.90961892
20200309 20:00:00,7842.04000000,7947.57000000,7791.40000000,7929.87000000,7848.37000000,8076.11500000,8530.76300000,12.52754071,-289.37686164,-201.00306747
20200310 00:00:00,7929.87000000,7969.87000000,7850.00000000,7907.16000000,7849.86000000,7992.67800000,8471.86500000,14.40762504,-287.62476303,-218.32740658
20200310 04:00:00,7908.29000000,7952.65000000,7866.04000000,7900.14000000,7868.90400000,7942.60900000,8410.27800000,14.21814700,-283.53426112,-231.36877749
20200310 08:00:00,7900.89000000,8114.10000000,7875.00000000,8065.02000000,7928.84400000,7921.10000000,8359.03150000,25.69784664,-263.94547175,-237.88411634
20200310 12:00:00,8064.83000000,8149.00000000,7739.97000000,7767.28000000,7913.89400000,7894.49700000,8293.13400000,21.29374487,-269.34154307,-244.17560169
20200310 16:00:00,7766.29000000,7985.00000000,7728.01000000,7978.80000000,7923.68000000,7886.02500000,8237.62400000,29.98136532,-253.62642467,-246.06576628
20200310 20:00:00,7978.94000000,8038.11000000,7869.79000000,7894.56000000,7921.16000000,7885.51000000,8176.67150000,34.64536361,-245.14368035,-245.88134910
20200311 00:00:00,7894.57000000,7965.49000000,7865.01000000,7924.78000000,7926.08800000,7897.49600000,8128.67100000,38.59725690,-233.29328317,-243.36373591
20200311 04:00:00,7923.80000000,7943.42000000,7813.00000000,7860.93000000,7885.27000000,7907.05700000,8077.38450000,43.73227453,-226.44361833,-239.97971239
20200311 08:00:00,7861.62000000,7921.12000000,7750.00000000,7821.86000000,7896.18600000,7905.04000000,8031.09850000,41.26950867,-221.61321291,-236.30641250
20200311 12:00:00,7821.68000000,7895.87000000,7736.00000000,7778.76000000,7856.17800000,7889.92900000,7983.02200000,45.21289648,-218.74137717,-232.79340543
20200311 16:00:00,7778.76000000,7843.00000000,7590.00000000,7828.23000000,7842.91200000,7882.03600000,7937.35700000,50.95692012,-210.05225941,-228.24517623
20200311 20:00:00,7828.23000000,7980.00000000,7798.13000000,7934.52000000,7844.86000000,7885.47400000,7914.04150000,56.58540003,-192.37181376,-221.07050373
20200312 00:00:00,7934.58000000,7966.17000000,7558.00000000,7662.73000000,7805.22000000,7845.24500000,7883.17250000,43.94150324,-198.00859493,-216.45812197
20200312 04:00:00,7662.11000000,7662.80000000,7342.43000000,7392.13000000,7719.27400000,7807.73000000,7851.11350000,33.82736842,-221.75469306,-217.51743619
20200312 08:00:00,7392.12000000,7466.00000000,5550.00000000,6067.01000000,7376.92400000,7616.55100000,7751.28800000,18.96786074,-343.53964523,-242.72187800
20200312 12:00:00,6064.27000000,6307.59000000,5734.69000000,6132.13000000,7037.70400000,7440.30800000,7662.90900000,20.75745697,-429.84546650,-280.14659570
20200312 16:00:00,6132.13000000,6229.97000000,5947.72000000,6037.45000000,6658.29000000,7251.57500000,7574.53550000,15.66711031,-500.11828412,-324.14093338
20200312 20:00:00,6036.28000000,6059.99000000,4410.00000000,4800.00000000,6085.74400000,6945.48200000,7426.26950000,11.88484581,-648.18994141,-388.95073499
20200313 00:00:00,4800.01000000,5523.23000000,3782.13000000,5167.26000000,5640.77000000,6680.02200000,7292.53100000,15.27471062,-727.51662514,-456.66391302
20200313 04:00:00,5159.09000000,5444.00000000,4674.00000000,5385.87000000,5504.54200000,6440.73300000,7165.33100000,20.01061533,-763.93739871,-518.11861016
20200313 08:00:00,5386.11000000,5700.00000000,5126.00000000,5403.56000000,5358.82800000,6198.26600000,7040.15100000,19.77026930,-782.35518543,-570.96592521
20200313 12:00:00,5403.56000000,5955.00000000,4920.00000000,5212.37000000,5193.81200000,5926.05100000,6905.76250000,19.18444469,-803.12097063,-617.39693430
20200313 16:00:00,5207.63000000,5525.00000000,4807.00000000,5391.08000000,5312.02800000,5698.88600000,6772.06550000,22.60833701,-795.98201635,-653.11395071
20200313 20:00:00,5397.16000000,5699.00000000,5187.39000000,5578.60000000,5394.29600000,5517.53300000,6662.63150000,25.98865001,-766.35893803,-675.76294817
20200314 00:00:00,5576.05000000,5640.52000000,5322.02000000,5573.97000000,5431.91600000,5468.22900000,6542.39000000,25.15507003,-734.78588307,-687.56753515
20200314 04:00:00,5573.67000000,5573.71000000,5371.76000000,5500.40000000,5451.28400000,5405.05600000,6422.68200000,22.97788159,-707.54436271,-691.56290066
20200314 08:00:00,5500.61000000,5530.00000000,5173.00000000,5448.38000000,5498.48600000,5346.14900000,6298.86200000,24.15660443,-682.28785117,-689.70789076
20200314 12:00:00,5448.23000000,5450.00000000,5268.82000000,5311.38000000,5482.54600000,5397.28700000,6171.38450000,24.93416567,-665.65340080,-684.89699277
20200314 16:00:00,5310.96000000,5498.00000000,5256.00000000,5386.85000000,5444.19600000,5419.24600000,6049.63400000,38.27682253,-639.01451917,-675.72049805
20200314 20:00:00,5386.84000000,5423.50000000,5055.13000000,5172.06000000,5363.81400000,5397.86500000,5919.29900000,34.26419152,-627.99562878,-666.17552420
20200315 00:00:00,5172.48000000,5273.37000000,5093.10000000,5178.64000000,5299.46200000,5375.37300000,5786.81950000,35.50526753,-611.68104938,-655.27662923
20200315 04:00:00,5178.64000000,5332.04000000,5178.64000000,5272.23000000,5264.23200000,5381.35900000,5653.70500000,62.98312466,-584.46237834,-641.11377905
20200315 08:00:00,5272.35000000,5487.00000000,5213.16000000,5429.99000000,5287.95400000,5385.25000000,5542.06800000,58.16372823,-543.89182549,-621.66938834
20200315 12:00:00,5430.00000000,5594.00000000,5221.00000000,5324.48000000,5275.48000000,5359.83800000,5438.68550000,47.94823633,-514.32433451,-600.20037758
20200315 16:00:00,5324.92000000,5397.00000000,5260.00000000,5312.35000000,5303.53800000,5333.67600000,5400.95250000,46.94022691,-486.26531070,-577.41336420
20200315 20:00:00,5312.33000000,5940.00000000,5160.00000000,5361.30000000,5340.07000000,5319.76600000,5362.41100000,55.52316741,-454.83541671,-552.89777470
20200316 00:00:00,5360.33000000,5365.42000000,5188.00000000,5273.34000000,5340.29200000,5302.26200000,5324.20550000,45.31841461,-432.04429843,-528.72707945
20200316 04:00:00,5272.23000000,5297.80000000,4778.00000000,4785.67000000,5211.42800000,5249.69100000,5323.48900000,24.54690780,-448.16687758,-512.61503908
20200316 08:00:00,4789.99000000,4950.00000000,4442.12000000,4565.59000000,5059.65000000,5167.56500000,5293.40550000,21.56417082,-473.24745238,-504.74152174
20200316 12:00:00,4565.63000000,5175.00000000,4500.00000000,5151.39000000,5027.45800000,5165.49800000,5281.68150000,42.36405564,-440.77385768,-491.94798893
20200316 16:00:00,5144.53000000,5200.00000000,4828.00000000,4939.25000000,4943.04800000,5141.55900000,5258.46600000,39.59017433,-427.23136773,-479.00466469
20200316 20:00:00,4942.50000000,5060.00000000,4820.00000000,5028.97000000,4894.17400000,5117.23300000,5249.29600000,44.11191960,-404.59527027,-464.12278580
20200317 00:00:00,5028.86000000,5400.00000000,4921.45000000,5311.16000000,4999.27200000,5105.35000000,5245.30000000,48.54714439,-359.73878058,-443.24598476
20200317 04:00:00,5314.84000000,5415.87000000,5205.00000000,5343.72000000,5154.89800000,5107.27400000,5233.55600000,53.54282931,-317.89784102,-418.17635601
20200317 08:00:00,5345.19000000,5440.00000000,5160.00000000,5267.61000000,5178.14200000,5102.80000000,5218.23800000,51.78499059,-287.56516368,-392.05411755
20200317 12:00:00,5266.90000000,5376.83000000,5051.00000000,5362.99000000,5262.89000000,5102.96900000,5211.36750000,51.81959614,-252.91448869,-364.22619177
20200317 16:00:00,5363.84000000,5479.00000000,5290.00000000,5375.11000000,5332.11800000,5113.14600000,5207.70400000,48.83150508,-221.91746995,-335.76444741
20200317 20:00:00,5375.25000000,5525.00000000,5305.59000000,5312.64000000,5332.41400000,5165.84300000,5207.76700000,49.74319822,-200.08644422,-308.62884677
20200318 00:00:00,5312.64000000,5419.03000000,5268.80000000,5394.15000000,5342.50000000,5248.69900000,5208.13200000,51.72235183,-174.19995460,-281.74306834
20200318 04:00:00,5394.02000000,5436.17000000,5104.92000000,5148.73000000,5318.72400000,5248.43300000,5206.96550000,45.86621447,-171.51099602,-259.69665387
20200318 08:00:00,5148.73000000,5248.00000000,5010.98000000,5140.39000000,5274.20400000,5268.54700000,5205.05300000,47.33193927,-168.11501997,-241.38032709
20200318 12:00:00,5141.48000000,5390.00000000,5009.37000000,5328.89000000,5264.96000000,5298.53900000,5207.88600000,62.38904549,-148.50147725,-222.80455713
20200318 16:00:00,5328.59000000,5349.00000000,5140.54000000,5328.51000000,5268.13400000,5300.27400000,5202.81200000,69.33753751,-131.47273037,-204.53819178
20200318 20:00:00,5329.23000000,5412.00000000,5257.52000000,5393.04000000,5267.91200000,5305.20600000,5206.24000000,58.32489303,-111.48516252,-185.92758592
20200319 00:00:00,5393.26000000,5450.00000000,5252.53000000,5286.84000000,5295.53400000,5307.12900000,5204.96450000,62.91743160,-103.02669583,-169.34740791
20200319 04:00:00,5286.84000000,5435.44000000,5277.45000000,5414.19000000,5350.29400000,5312.24900000,5207.60900000,63.92636617,-85.06662426,-152.49125118
20200319 08:00:00,5414.19000000,5661.00000000,5376.10000000,5621.86000000,5408.88800000,5336.92400000,5225.03500000,61.87201003,-53.45965508,-132.68493196
20200319 12:00:00,5622.15000000,5920.00000000,5608.21000000,5895.10000000,5522.20600000,5395.17000000,5280.50650000,67.79540672,-6.29021023,-107.40598761
20200319 16:00:00,5895.71000000,6359.45000000,5798.26000000,6215.57000000,5686.71200000,5477.31200000,5363.00550000,76.42647666,56.30214925,-74.66436024
20200319 20:00:00,6216.08000000,6400.00000000,6125.76000000,6162.37000000,5861.81800000,5578.67600000,5413.55450000,72.82117163,100.45625255,-39.64023768
20200320 00:00:00,6162.05000000,6269.24000000,6055.55000000,6156.35000000,6010.25000000,5680.27200000,5474.40950000,72.38125251,133.42489470,-5.02721121
20200320 04:00:00,6156.42000000,6350.00000000,6115.99000000,6318.39000000,6149.55600000,5779.22200000,5538.88050000,77.25801818,170.66078363,30.11038776
20200320 08:00:00,6318.41000000,6900.00000000,6310.58000000,6659.99000000,6302.53400000,5912.37000000,5606.32200000,80.06802980,225.13949110,69.11620843
20200320 12:00:00,6659.99000000,6714.53000000,6420.00000000,6614.66000000,6382.35200000,6034.53200000,5669.86900000,88.47847885,261.64047854,107.62106245
20200320 16:00:00,6614.32000000,6664.99000000,6153.74000000,6187.59000000,6387.39600000,6124.60700000,5715.86800000,72.53399897,253.18819828,136.73448962
20200320 20:00:00,6184.53000000,6374.99000000,5670.00000000,6208.36000000,6397.79800000,6204.02400000,5758.13650000,70.39710187,245.33757189,158.45510607
20200321 00:00:00,6204.57000000,6380.00000000,6062.03000000,6267.45000000,6387.61000000,6268.58300000,5802.75350000,71.19905355,241.10465866,174.98501659
20200321 04:00:00,6269.34000000,6330.18000000,6026.00000000,6151.16000000,6285.84400000,6294.18900000,5844.67950000,66.72564575,225.76394705,185.14080268
20200321 08:00:00,6151.17000000,6170.00000000,5860.02000000,6118.72000000,6186.65600000,6284.50400000,5880.90800000,68.97034544,208.58425622,189.82949339
20200321 12:00:00,6116.58000000,6275.00000000,6089.94000000,6212.08000000,6191.55400000,6289.47500000,5934.07550000,68.48174040,200.19487730,191.90257017
20200321 16:00:00,6213.48000000,6264.52000000,6043.00000000,6216.27000000,6193.13600000,6295.46700000,5987.86950000,65.20144647,191.67482398,191.85702093
20200321 20:00:00,6216.11000000,6456.98000000,6080.00000000,6186.98000000,6177.04200000,6282.32600000,6030.77400000,58.52871736,180.47871584,189.58135992
20200322 00:00:00,6187.04000000,6363.76000000,6104.00000000,6351.93000000,6217.19600000,6251.52000000,6081.94500000,54.38276208,182.80850330,188.22678859
20200322 04:00:00,6351.77000000,6407.87000000,6264.24000000,6289.34000000,6251.32000000,6218.98800000,6126.76000000,54.05647176,177.55761310,186.09295349
20200322 08:00:00,6289.34000000,6317.74000000,6126.15000000,6153.57000000,6239.61800000,6215.58600000,6170.09650000,49.91798346,160.58956393,180.99227558
20200322 12:00:00,6153.77000000,6156.53000000,5915.00000000,6076.14000000,6211.59200000,6202.36400000,6203.19400000,42.47750238,139.28867567,172.65155560
20200322 16:00:00,6076.14000000,6139.00000000,5863.00000000,5911.03000000,6156.40200000,6166.72200000,6217.65250000,23.87980581,107.84144213,159.68953291
20200322 20:00:00,5911.11000000,6145.00000000,5734.01000000,5816.19000000,6049.25400000,6133.22500000,6213.70700000,23.08267990,74.40874984,142.63337629
20200323 00:00:00,5816.05000000,5990.00000000,5688.00000000,5955.36000000,5982.45800000,6116.88900000,6200.69650000,40.28562106,58.46896244,125.80049352
20200323 04:00:00,5955.21000000,5993.24000000,5845.00000000,5855.59000000,5922.86200000,6081.24000000,6185.35750000,36.15817436,37.35535166,108.11146515
20200323 08:00:00,5855.00000000,5930.00000000,5728.99000000,5843.29000000,5876.29200000,6043.94200000,6169.70450000,32.72260692,19.40645031,90.37046218
20200323 12:00:00,5842.14000000,6600.00000000,5841.73000000,6231.74000000,5940.43400000,6048.41800000,6165.37200000,52.68660896,36.11022903,79.51841555
20200323 16:00:00,6230.41000000,6379.00000000,6225.36000000,6266.28000000,6030.45200000,6039.85300000,6145.68650000,54.91290219,51.54105020,73.92294248
20200323 20:00:00,6266.27000000,6509.03000000,6260.50000000,6467.31000000,6132.84200000,6057.65000000,6138.31900000,57.92920475,79.07994370,74.95434273
20200324 00:00:00,6465.25000000,6666.00000000,6464.00000000,6522.52000000,6266.22800000,6094.54500000,6155.06550000,59.22189768,104.15902045,80.79527827
20200324 04:00:00,6522.51000000,6618.00000000,6371.33000000,6566.06000000,6410.78200000,6143.53700000,6172.95050000,61.31784797,126.09414873,89.85505236
20200324 08:00:00,6563.82000000,6833.00000000,6563.58000000,6731.00000000,6510.63400000,6225.53400000,6196.12800000,61.31761699,155.00042702,102.88412729
20200324 12:00:00,6733.16000000,6765.00000000,6461.01000000,6587.52000000,6574.88200000,6302.66700000,6217.94600000,58.49235011,164.43571142,115.19444412
20200324 16:00:00,6587.63000000,6739.17000000,6510.01000000,6697.39000000,6620.89800000,6376.87000000,6246.87950000,65.72024883,178.71867541,127.89929038
20200324 20:00:00,6697.39000000,6792.15000000,6610.69000000,6744.72000000,6665.33800000,6465.78300000,6273.51150000,69.66897704,191.64796429,140.64902516
20200325 00:00:00,6744.69000000,6746.70000000,6524.16000000,6557.75000000,6663.67600000,6537.22900000,6290.58550000,68.78427363,184.67874089,149.45496831
20200325 04:00:00,6557.76000000,6720.00000000,6530.98000000,6675.21000000,6652.51800000,6581.57600000,6314.99700000,74.62701971,186.48395058,156.86076476
20200325 08:00:00,6676.93000000,6957.96000000,6450.00000000,6521.36000000,6639.28600000,6607.08400000,6323.46850000,66.09106519,173.50018095,160.18864800
20200325 12:00:00,6522.00000000,6799.00000000,6500.00000000,6617.27000000,6623.26200000,6622.08000000,6339.86500000,71.70176878,169.00144201,161.95120680
20200325 16:00:00,6617.19000000,6705.96000000,6575.00000000,6622.38000000,6598.79400000,6632.06600000,6363.30550000,72.28913595,163.95848195,162.35266183
20200325 20:00:00,6622.10000000,6705.00000000,6552.00000000,6677.43000000,6622.73000000,6643.20300000,6393.37000000,65.75666942,162.53042514,162.38821449
20200326 00:00:00,6677.42000000,6780.00000000,6652.76000000,6725.65000000,6632.81800000,6642.66800000,6434.10100000,66.08472167,163.40598831,162.59176926
20200326 04:00:00,6726.05000000,6761.79000000,6554.21000000,6589.92000000,6646.53000000,6642.90800000,6472.78750000,54.49888821,151.40232997,160.35388140
20200326 08:00:00,6591.91000000,6669.42000000,6570.05000000,6603.31000000,6643.73800000,6633.50000000,6505.18500000,53.05825794,141.34051981,156.55120908
20200326 12:00:00,6603.41000000,6688.00000000,6510.00000000,6617.04000000,6642.67000000,6620.73200000,6543.25750000,51.97437725,132.94188770,151.82934480
20200326 16:00:00,6617.91000000,6680.00000000,6592.23000000,6657.93000000,6638.77000000,6630.75000000,6583.98950000,46.86929622,128.10863589,147.08520302
20200326 20:00:00,6658.01000000,6765.00000000,6650.00000000,6737.36000000,6641.11200000,6636.96500000,6609.27050000,56.79275391,129.19826897,143.50781621
20200327 00:00:00,6737.27000000,6842.59000000,6735.36000000,6793.00000000,6681.72800000,6664.12900000,6635.60650000,54.55845753,133.01814368,141.40988170
20200327 04:00:00,6793.00000000,6826.84000000,6620.00000000,6699.92000000,6701.05000000,6672.39400000,6647.23700000,47.95332858,127.06986154,138.54187767
20200327 08:00:00,6699.91000000,6703.81000000,6599.61000000,6620.58000000,6701.75800000,6672.21400000,6652.14000000,53.18342572,114.63232013,133.75996616
20200327 12:00:00,6620.59000000,6666.04000000,6573.41000000,6622.86000000,6694.74400000,6666.75700000,6654.98000000,46.99707451,103.76333674,127.76064028
20200327 16:00:00,6622.87000000,6687.30000000,6591.06000000,6657.02000000,6678.67600000,6659.89400000,6651.28100000,59.02042662,96.79027755,121.56656773
20200327 20:00:00,6656.63000000,6700.00000000,6261.00000000,6359.11000000,6591.89800000,6636.81300000,6639.86050000,36.46903434,66.45913114,110.54508041
20200328 00:00:00,6359.11000000,6360.00000000,6068.88000000,6116.92000000,6475.29800000,6588.17400000,6610.83700000,28.78072945,22.61804343,92.95967302
20200328 04:00:00,6116.88000000,6203.47000000,6095.00000000,6184.31000000,6388.04400000,6544.90100000,6582.81650000,29.51104389,-6.61230214,73.04527798
20200328 08:00:00,6184.31000000,6319.86000000,6165.00000000,6236.78000000,6310.82800000,6502.78600000,6566.76800000,29.75911496,-25.25257514,53.38570736
20200328 12:00:00,6237.01000000,6274.12000000,6155.39000000,6215.00000000,6222.42400000,6450.55000000,6543.75750000,32.85970302,-41.30643490,34.44727891
20200328 16:00:00,6215.00000000,6249.71000000,6024.00000000,6210.77000000,6192.75600000,6392.32700000,6528.22800000,31.90259285,-53.75095254,16.80763262
20200328 20:00:00,6210.50000000,6295.00000000,6167.70000000,6236.65000000,6216.70200000,6346.00000000,6509.19700000,32.65704360,-60.82388286,1.28132952
20200329 00:00:00,6236.65000000,6266.00000000,6177.78000000,6202.95000000,6220.43000000,6304.23700000,6488.22550000,29.11939641,-68.36052191,-12.64704076
20200329 04:00:00,6203.93000000,6213.50000000,6116.00000000,6153.90000000,6203.85400000,6257.34100000,6462.04900000,22.45491455,-77.39907932,-25.59744847
20200329 08:00:00,6153.60000000,6210.00000000,6082.60000000,6138.35000000,6188.52400000,6205.47400000,6432.68400000,17.87813662,-84.83898522,-37.44575582
20200329 12:00:00,6138.36000000,6155.00000000,6067.60000000,6129.79000000,6172.32800000,6182.54200000,6409.67750000,19.49512568,-90.38399428,-48.03340351
20200329 16:00:00,6129.91000000,6164.94000000,5885.47000000,5905.29000000,6106.05600000,6161.37900000,6374.77650000,16.87398694,-111.60718948,-60.74816071
20200329 20:00:00,5906.39000000,5963.93000000,5866.56000000,5881.42000000,6041.75000000,6131.09000000,6337.99550000,16.33613018,-128.86733171,-74.37199491
20200330 00:00:00,5880.50000000,6028.83000000,5857.76000000,6009.09000000,6012.78800000,6108.32100000,6305.55350000,22.88428542,-130.73716016,-85.64502796
20200330 04:00:00,6009.28000000,6330.01000000,5991.04000000,6242.69000000,6033.65600000,6111.09000000,6280.82000000,44.85067761,-112.07748547,-90.93151946
20200330 08:00:00,6242.69000000,6395.00000000,6230.24000000,6355.56000000,6078.81000000,6125.56900000,6258.94800000,61.91865111,-87.17697127,-90.18060982
20200330 12:00:00,6355.55000000,6444.00000000,6260.62000000,6343.58000000,6166.46800000,6136.26200000,6241.13100000,58.42065750,-67.63022116,-85.67053209
20200330 16:00:00,6343.90000000,6402.41000000,6303.34000000,6366.74000000,6263.53200000,6152.64100000,6228.43900000,57.09079005,-49.69757967,-78.47594161
20200330 20:00:00,6366.50000000,6599.00000000,6363.78000000,6394.38000000,6340.59000000,6176.68900000,6217.01500000,59.72502331,-32.87653485,-69.35606026
20200331 00:00:00,6394.45000000,6523.23000000,6380.00000000,6439.47000000,6379.94600000,6206.80100000,6206.13750000,61.87287150,-15.72606915,-58.63006203
20200331 04:00:00,6439.47000000,6473.68000000,6378.00000000,6445.09000000,6397.85200000,6238.33100000,6210.43650000,61.05360287,-1.66156104,-47.23636184
20200331 08:00:00,6445.11000000,6505.50000000,6330.01000000,6387.19000000,6406.57400000,6286.52100000,6223.95000000,59.52577917,4.75777222,-36.83753502
20200331 12:00:00,6387.73000000,6500.00000000,6321.40000000,6454.12000000,6424.05000000,6343.79100000,6237.44050000,65.24052227,15.07209005,-26.45561001
20200331 16:00:00,6454.12000000,6486.60000000,6401.00000000,6463.47000000,6437.86800000,6389.22900000,6248.77500000,66.60910967,23.72721553,-16.41904490
