Date,Open,High,Low,Close,20sma
2021-03-29,55777.65000000,59800.00000000,54800.01000000,58740.55000000,51030.312
2021-04-01,58739.46000000,60200.00000000,56880.00000000,57051.94000000,52109.597
2021-04-04,57051.95000000,59495.24000000,56388.00000000,57991.15000000,53094.6425
2021-04-07,57990.03000000,58894.90000000,55473.00000000,58142.54000000,53683.026
2021-04-10,58142.55000000,61500.00000000,57900.01000000,59860.00000000,54277.5505
2021-04-13,59860.01000000,64854.00000000,59805.15000000,63159.98000000,55006.659999999996
2021-04-16,63158.74000000,63520.61000000,50931.30000000,56150.01000000,55208.175
2021-04-19,56150.01000000,57526.81000000,53329.96000000,53787.63000000,55105.496999999996
2021-04-22,53787.62000000,55521.48000000,47500.00000000,50047.84000000,55163.339
2021-04-25,50047.84000000,55460.00000000,46930.00000000,55011.97000000,55600.094000000005
2021-04-28,55011.97000000,57963.00000000,52330.94000000,57694.27000000,56005.456000000006
2021-05-01,57697.25000000,58981.44000000,56035.25000000,57169.39000000,56445.221
2021-05-04,57169.39000000,58360.00000000,52900.00000000,56393.68000000,56716.317500000005
2021-05-07,56393.68000000,59500.00000000,55241.63000000,58240.84000000,56835.77999999999
2021-05-10,58240.83000000,59500.00000000,48600.00000000,49631.32000000,56257.9265
2021-05-13,49537.15000000,51483.00000000,46000.00000000,46762.99000000,55751.0385
2021-05-16,46762.99000000,49795.89000000,42001.00000000,42849.78000000,54992.027
2021-05-19,42849.78000000,43584.90000000,30000.00000000,37252.01000000,54150.465000000004
2021-05-22,37263.35000000,39920.00000000,31111.01000000,38796.29000000,53525.590500000006
2021-05-25,38810.99000000,40841.00000000,36419.62000000,38529.98000000,52663.208
2021-05-28,38529.99000000,38877.83000000,33379.00000000,35641.27000000,51508.244
2021-05-31,35641.26000000,38225.00000000,34153.84000000,37568.68000000,50534.081
2021-06-03,37568.68000000,39476.00000000,34800.00000000,35513.20000000,49410.1835
2021-06-06,35516.07000000,36900.00000000,31000.00000000,33380.81000000,48172.097
2021-06-09,33380.80000000,38491.00000000,32396.82000000,37331.98000000,47045.696
