Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200302 10:00:00,8697.04000000,8748.91000000,8697.03000000,8738.00000000,8682.17600000,8661.39500000,8629.52350000,65.22601224,35.34840124,26.88726438
20200302 10:30:00,8738.00000000,8774.00000000,8694.75000000,8722.10000000,8699.65200000,8667.80500000,8637.72650000,67.98861764,37.74258917,29.05832934
20200302 11:00:00,8722.05000000,8756.95000000,8651.00000000,8741.00000000,8714.83800000,8673.50500000,8648.19000000,67.35797190,40.69595476,31.38585442
20200302 11:30:00,8741.00000000,8776.98000000,8733.06000000,8758.35000000,8731.29800000,8686.85100000,8658.08750000,67.50190056,43.93011921,33.89470738
20200302 12:00:00,8758.39000000,8783.00000000,8730.50000000,8733.15000000,8738.52000000,8699.08700000,8666.23450000,66.00850456,43.95312418,35.90639074
20200302 12:30:00,8733.15000000,8760.00000000,8718.95000000,8753.44000000,8741.60800000,8711.89200000,8672.60350000,64.72566809,45.08883321,37.74287923
20200302 13:00:00,8753.44000000,8833.65000000,8753.27000000,8799.01000000,8756.99000000,8728.32100000,8680.95250000,66.73456916,49.10001455,40.01430630
20200302 13:30:00,8799.11000000,8854.70000000,8799.05000000,8829.41000000,8774.67200000,8744.75500000,8692.32350000,82.47173885,54.10820490,42.83308602
20200302 14:00:00,8828.96000000,8885.00000000,8812.70000000,8876.49000000,8798.30000000,8764.79900000,8704.78100000,88.18626042,61.17105255,46.50067932
20200302 14:30:00,8875.92000000,8885.00000000,8810.25000000,8814.89000000,8814.64800000,8776.58400000,8713.36350000,73.99341605,61.09355652,49.41925476
20200302 15:00:00,8814.40000000,8855.00000000,8786.00000000,8786.00000000,8821.16000000,8781.38400000,8721.38950000,68.25025334,58.03200201,51.14180421
20200302 15:30:00,8786.04000000,8834.20000000,8773.00000000,8829.21000000,8827.20000000,8792.09500000,8729.95000000,69.20574745,58.41896639,52.59723665
20200302 16:00:00,8829.21000000,8865.00000000,8818.66000000,8858.78000000,8833.07400000,8803.87300000,8738.68900000,70.48956067,60.41526082,54.16084148
20200302 16:30:00,8858.75000000,8875.00000000,8837.60000000,8858.58000000,8829.49200000,8813.89600000,8750.37350000,68.99934136,61.27486173,55.58364553
20200302 17:00:00,8858.40000000,8917.99000000,8851.09000000,8898.15000000,8846.14400000,8830.39600000,8764.74150000,68.89764709,64.40663041,57.34824251
20200302 17:30:00,8898.17000000,8902.72000000,8852.00000000,8868.33000000,8862.61000000,8841.88500000,8776.88850000,66.70627214,63.74751322,58.62809665
20200302 18:00:00,8868.26000000,8890.00000000,8846.97000000,8882.73000000,8873.31400000,8850.25700000,8789.28900000,66.36038324,63.65336142,59.63314960
20200302 18:30:00,8882.73000000,8882.73000000,8837.00000000,8859.99000000,8873.55600000,8853.31500000,8799.03500000,61.58845259,61.04018424,59.91455653
20200302 19:00:00,8859.99000000,8862.62000000,8823.00000000,8855.28000000,8872.89600000,8851.19400000,8807.99650000,64.60710441,57.92148207,59.51594164
20200302 19:30:00,8855.28000000,8885.00000000,8845.36000000,8883.12000000,8869.89000000,8858.01700000,8817.30050000,65.23496241,57.03883527,59.02052036
20200302 20:00:00,8882.88000000,8884.98000000,8850.00000000,8868.99000000,8870.02200000,8866.31600000,8823.85000000,58.87710574,54.57010818,58.13043793
20200302 20:30:00,8869.00000000,8883.34000000,8858.16000000,8882.24000000,8869.92400000,8871.61900000,8831.85700000,57.00644545,53.07101877,57.11855409
20200302 21:00:00,8882.23000000,8940.06000000,8880.77000000,8912.95000000,8880.51600000,8877.03600000,8840.45450000,55.05490240,53.74152115,56.44314751
20200302 21:30:00,8912.10000000,8940.22000000,8890.39000000,8935.09000000,8896.47800000,8884.68700000,8849.29150000,68.71224858,55.42055839,56.23862968
20200302 22:00:00,8935.75000000,8954.22000000,8917.46000000,8954.22000000,8910.69800000,8890.29400000,8860.34500000,77.00854152,57.63050998,56.51700574
20200302 22:30:00,8954.22000000,8965.75000000,8909.52000000,8910.84000000,8919.06800000,8894.54500000,8868.21500000,63.09894413,55.24468276,56.26254115
20200302 23:00:00,8911.61000000,8916.86000000,8877.00000000,8890.20000000,8920.66000000,8895.29200000,8872.77450000,55.19064297,51.09938015,55.22990895
20200302 23:30:00,8890.25000000,8915.24000000,8881.55000000,8915.24000000,8921.11800000,8900.81700000,8877.06600000,58.65038168,49.26679970,54.03728710
20200303 00:00:00,8911.18000000,8919.65000000,8813.82000000,8843.91000000,8902.88200000,8899.68000000,8875.43700000,42.45114959,41.57942984,51.54571565
20200303 00:30:00,8843.87000000,8858.00000000,8814.30000000,8840.14000000,8880.06600000,8895.38200000,8876.69950000,45.76993488,34.78198131,48.19296878
20200303 01:00:00,8840.15000000,8861.29000000,8830.00000000,8849.81000000,8867.86000000,8893.46400000,8879.89000000,44.98904043,29.83136516,44.52064805
20200303 01:30:00,8849.81000000,8849.81000000,8815.00000000,8815.77000000,8852.97400000,8886.81700000,8879.21800000,43.49284831,22.89727712,40.19597387
20200303 02:00:00,8815.77000000,8846.88000000,8804.16000000,8843.63000000,8838.65200000,8879.88500000,8878.46050000,48.39500730,19.42609957,36.04199901
20200303 02:30:00,8845.00000000,8866.35000000,8831.73000000,8864.99000000,8842.86800000,8872.87500000,8878.78100000,47.45686632,18.18906759,32.47141272
20200303 03:00:00,8864.99000000,8875.00000000,8846.00000000,8862.54000000,8847.34800000,8863.70700000,8877.00050000,49.06459379,16.81715857,29.34056189
20200303 03:30:00,8862.55000000,8887.55000000,8859.22000000,8866.60000000,8850.70600000,8859.28300000,8876.91400000,47.66970618,15.87452720,26.64735495
20200303 04:00:00,8865.90000000,8867.89000000,8837.06000000,8849.55000000,8857.46200000,8855.21800000,8875.25500000,40.15283300,13.59497809,24.03687958
20200303 04:30:00,8849.55000000,8850.91000000,8825.08000000,8841.33000000,8857.00200000,8847.82700000,8874.32200000,34.77922078,10.99835154,21.42917397
20200303 05:00:00,8841.00000000,8842.98000000,8812.00000000,8832.76000000,8850.55600000,8846.71200000,8873.19600000,29.58243679,8.15497346,18.77433387
20200303 05:30:00,8832.76000000,8856.00000000,8828.00000000,8850.49000000,8848.14600000,8847.74700000,8871.56450000,38.89767835,7.24868039,16.46920317
20200303 06:00:00,8850.49000000,8853.72000000,8818.16000000,8832.20000000,8841.26600000,8845.98600000,8869.72500000,39.23693587,4.99698434,14.17475941
20200303 06:30:00,8832.36000000,8833.00000000,8780.00000000,8783.83000000,8828.12200000,8842.79200000,8864.80450000,27.55746832,-0.68268618,11.20327029
20200303 07:00:00,8783.92000000,8785.98000000,8746.42000000,8769.05000000,8813.66600000,8835.33400000,8857.60950000,34.15460164,-6.30382193,7.70185185
20200303 07:30:00,8768.96000000,8781.29000000,8748.07000000,8756.08000000,8798.33000000,8824.44300000,8848.65900000,32.87425638,-11.67065111,3.82735126
20200303 08:00:00,8755.64000000,8787.08000000,8735.37000000,8773.73000000,8782.97800000,8815.56200000,8839.63450000,34.98816101,-14.33445573,0.19498986
20200303 08:30:00,8774.59000000,8791.87000000,8771.50000000,8772.22000000,8770.98200000,8806.12400000,8832.70350000,40.14125956,-16.37858236,-3.11972458
20200303 09:00:00,8772.16000000,8782.15000000,8752.50000000,8776.02000000,8769.42000000,8798.77100000,8826.99450000,32.82353539,-17.49032166,-5.99384400
20200303 09:30:00,8776.48000000,8825.33000000,8773.36000000,8821.09000000,8779.82800000,8796.74700000,8822.28700000,40.04625431,-14.56669493,-7.70841419
20200303 10:00:00,8822.11000000,8853.54000000,8800.00000000,8850.00000000,8798.61200000,8798.47100000,8822.59150000,47.46133290,-9.80389115,-8.12750958
20200303 10:30:00,8850.00000000,8865.00000000,8824.17000000,8829.04000000,8809.67400000,8796.32600000,8822.03650000,42.88312869,-7.63264726,-8.02853711
20200303 11:00:00,8829.46000000,8863.21000000,8819.00000000,8856.33000000,8826.49600000,8798.73900000,8822.36250000,51.23668466,-3.66756846,-7.15634338
20200303 11:30:00,8856.00000000,8866.96000000,8836.48000000,8858.22000000,8842.93600000,8806.17800000,8824.48500000,53.15359050,-0.36846036,-5.79876678
20200303 12:00:00,8858.45000000,8898.74000000,8857.45000000,8869.01000000,8852.52000000,8816.17400000,8825.75400000,56.71271434,3.08125067,-4.02276329
20200303 12:30:00,8869.00000000,8873.66000000,8763.00000000,8788.59000000,8840.23800000,8819.42500000,8821.93400000,40.69732492,-0.66636891,-3.35148441
20200303 13:00:00,8786.16000000,8801.86000000,8760.83000000,8784.46000000,8831.32200000,8820.49800000,8818.03000000,42.50643561,-3.92440283,-3.46606810
20200303 13:30:00,8784.37000000,8802.71000000,8761.01000000,8798.14000000,8819.68400000,8823.09000000,8814.60700000,52.52069755,-5.34098892,-3.84105226
20200303 14:00:00,8798.14000000,8798.14000000,8736.55000000,8760.97000000,8800.23400000,8821.58500000,8810.17800000,48.68077325,-9.35511206,-4.94386422
20200303 14:30:00,8759.74000000,8763.68000000,8703.01000000,8736.43000000,8773.71800000,8813.11900000,8804.93300000,46.90853025,-14.35107620,-6.82530662
20200303 15:00:00,8736.46000000,8884.86000000,8675.45000000,8711.64000000,8758.32800000,8799.28300000,8798.87700000,40.44622250,-20.07929794,-9.47610488
20200303 15:30:00,8711.64000000,8770.00000000,8700.00000000,8753.01000000,8752.03800000,8791.68000000,8794.00300000,47.36712261,-21.03822612,-11.78852913
20200303 16:00:00,8753.01000000,8781.25000000,8683.00000000,8690.35000000,8730.48000000,8775.08200000,8786.91050000,39.88953667,-26.54828977,-14.74048126
20200303 16:30:00,8690.96000000,8701.00000000,8651.00000000,8698.95000000,8718.07600000,8759.15500000,8782.66650000,34.22778926,-29.87670672,-17.76772635
20200303 17:00:00,8698.95000000,8726.81000000,8683.19000000,8713.31000000,8713.45200000,8743.58500000,8779.87950000,31.65973434,-30.99843843,-20.41386877
20200303 17:30:00,8712.94000000,8732.30000000,8707.00000000,8718.99000000,8714.92200000,8736.62500000,8778.02500000,34.60279262,-31.07092409,-22.54527983
20200303 18:00:00,8718.99000000,8728.00000000,8694.05000000,8721.18000000,8708.55600000,8730.29700000,8775.39750000,29.66262377,-30.59892940,-24.15600974
20200303 18:30:00,8721.20000000,8724.42000000,8683.11000000,8717.89000000,8714.06400000,8722.27200000,8772.68100000,28.97173854,-30.14287738,-25.35338327
20200303 19:00:00,8717.89000000,8721.89000000,8670.00000000,8687.11000000,8711.69600000,8714.88600000,8768.23550000,24.28320986,-31.89744770,-26.66219616
20200303 19:30:00,8687.10000000,8722.46000000,8680.46000000,8713.97000000,8711.82800000,8712.64000000,8762.87950000,37.56747751,-30.76592932,-27.48294279
20200303 20:00:00,8714.11000000,8725.00000000,8696.26000000,8702.42000000,8708.51400000,8711.71800000,8755.50050000,36.66103018,-30.45017072,-28.07638838
20200303 20:30:00,8703.61000000,8719.99000000,8683.24000000,8704.78000000,8705.23400000,8706.89500000,8749.28750000,34.24037812,-29.66750889,-28.39461248
20200303 21:00:00,8704.77000000,8730.00000000,8703.01000000,8724.86000000,8706.62800000,8710.34600000,8742.71400000,43.53122425,-27.11439767,-28.13856952
20200303 21:30:00,8724.93000000,8744.00000000,8722.28000000,8733.13000000,8715.83200000,8713.76400000,8736.45950000,49.37224167,-24.14538578,-27.33993277
20200303 22:00:00,8733.28000000,8760.00000000,8724.75000000,8743.34000000,8721.70600000,8716.76700000,8730.17600000,56.38443567,-20.72960283,-26.01786678
20200303 22:30:00,8743.56000000,8790.00000000,8743.09000000,8779.98000000,8737.21800000,8722.86600000,8729.74550000,55.53730547,-14.89433582,-23.79316059
20200303 23:00:00,8780.18000000,8781.70000000,8753.00000000,8777.35000000,8751.73200000,8728.48300000,8729.39000000,73.70572207,-10.36260997,-21.10705047
20200303 23:30:00,8777.29000000,8789.40000000,8752.00000000,8760.07000000,8758.77400000,8732.70100000,8727.48650000,65.90175877,-8.07248163,-18.50013670
20200304 00:00:00,8760.07000000,8774.97000000,8728.00000000,8743.37000000,8760.82200000,8738.32700000,8726.60650000,57.72671191,-7.51842118,-16.30379359
20200304 00:30:00,8743.59000000,8786.87000000,8741.54000000,8781.25000000,8768.40400000,8745.05500000,8728.84750000,63.73059280,-3.97688183,-13.83841124
20200304 01:00:00,8781.37000000,8821.00000000,8776.95000000,8785.80000000,8769.56800000,8753.39300000,8732.55550000,64.10424306,-0.79388796,-11.22950659
20200304 01:30:00,8783.49000000,8814.18000000,8781.47000000,8793.95000000,8772.88800000,8762.31000000,8734.60250000,66.25630504,2.35910026,-8.51178522
20200304 02:00:00,8793.70000000,8834.92000000,8791.57000000,8813.96000000,8783.66600000,8771.22000000,8740.78300000,78.42003854,6.39874516,-5.52967914
20200304 02:30:00,8814.31000000,8828.00000000,8800.00000000,8812.35000000,8797.46200000,8779.14200000,8746.45300000,74.85347615,9.36235589,-2.55127214
20200304 03:00:00,8809.93000000,8835.01000000,8787.28000000,8791.99000000,8799.61000000,8784.00700000,8750.38700000,71.66352247,9.95342007,-0.05033370
20200304 03:30:00,8791.98000000,8820.92000000,8783.04000000,8790.18000000,8800.48600000,8785.02700000,8753.94650000,70.71005917,10.15868779,1.99147060
20200304 04:00:00,8788.99000000,8815.47000000,8783.00000000,8814.38000000,8804.57200000,8788.73000000,8758.60650000,71.28388017,12.13422588,4.02002166
20200304 04:30:00,8814.38000000,8836.00000000,8806.33000000,8825.35000000,8806.85000000,8795.25800000,8763.97950000,71.64788732,14.41883008,6.09978334
20200304 05:00:00,8824.60000000,8830.00000000,8803.96000000,8818.19000000,8808.01800000,8802.74000000,8770.53350000,67.82567278,15.47327690,7.97448205
20200304 05:30:00,8818.66000000,8847.99000000,8811.00000000,8839.75000000,8817.57000000,8808.59000000,8776.82250000,65.33586494,17.84296285,9.94817821
20200304 06:00:00,8839.97000000,8848.29000000,8788.38000000,8790.77000000,8817.68800000,8809.08700000,8781.24000000,52.78169306,15.58897933,11.07633843
20200304 06:30:00,8790.93000000,8804.37000000,8774.58000000,8787.02000000,8812.21600000,8808.39400000,8785.35200000,55.91813431,13.34624034,11.53031881
20200304 07:00:00,8786.62000000,8825.00000000,8786.06000000,8814.44000000,8810.03400000,8808.44200000,8789.83100000,64.90499560,13.62436517,11.94912809
20200304 07:30:00,8814.49000000,8826.85000000,8801.59000000,8816.27000000,8809.65000000,8808.83400000,8793.98800000,58.65289583,13.83298873,12.32590021
20200304 08:00:00,8816.32000000,8827.46000000,8792.91000000,8802.96000000,8802.29200000,8809.93100000,8796.96900000,54.06403941,12.77703295,12.41612676
20200304 08:30:00,8803.12000000,8829.40000000,8794.01000000,8818.86000000,8807.91000000,8812.79900000,8798.91300000,55.69059259,13.07248603,12.54739861
20200304 09:00:00,8818.40000000,8820.68000000,8785.00000000,8795.06000000,8809.51800000,8810.86700000,8799.79850000,45.75586095,11.25641666,12.28920222
20200304 11:30:00,8795.06000000,8795.06000000,8694.07000000,8717.12000000,8790.05400000,8800.04400000,8797.65100000,34.07471822,3.48785614,10.52893301
20200304 12:00:00,8717.21000000,8755.00000000,8702.29000000,8737.82000000,8774.36400000,8792.00700000,8797.37350000,40.95145826,-0.98708849,8.22572871
20200304 12:30:00,8737.86000000,8743.00000000,8717.40000000,8731.18000000,8760.00800000,8781.15000000,8794.87000000,40.30115729,-5.01153699,5.57827557
20200304 13:00:00,8732.49000000,8745.00000000,8719.65000000,8733.72000000,8742.98000000,8775.44500000,8792.26600000,35.72389381,-7.90486231,2.88164799
20200304 13:30:00,8734.08000000,8761.77000000,8730.26000000,8756.45000000,8735.25800000,8772.38800000,8790.39100000,38.29266635,-8.26840936,0.65163652
20200304 14:00:00,8756.13000000,8782.31000000,8747.48000000,8772.26000000,8746.28600000,8768.17000000,8788.30600000,42.41854016,-7.19781620,-0.91825402
20200304 14:30:00,8772.28000000,8776.34000000,8681.00000000,8722.75000000,8743.27200000,8758.81800000,8783.82600000,32.31880554,-10.22652166,-2.77990755
20200304 15:00:00,8723.94000000,8762.34000000,8660.00000000,8746.45000000,8746.32600000,8753.16700000,8781.54900000,42.74821651,-10.59229919,-4.34238588
20200304 15:30:00,8746.49000000,8749.43000000,8694.13000000,8700.00000000,8739.58200000,8741.28100000,8777.04000000,37.50717813,-14.46358018,-6.36662474
20200304 16:00:00,8700.00000000,8723.87000000,8670.00000000,8712.45000000,8730.78200000,8733.02000000,8771.94350000,34.70042903,-16.33864556,-8.36102890
20200304 16:30:00,8712.53000000,8723.43000000,8696.71000000,8715.50000000,8719.43000000,8732.85800000,8766.45100000,34.93857053,-17.37821365,-10.16446585
20200304 17:00:00,8715.15000000,8735.36000000,8707.49000000,8727.97000000,8720.47400000,8731.87300000,8761.94000000,38.76352303,-16.99988991,-11.53155066
20200304 17:30:00,8727.14000000,8734.26000000,8687.56000000,8723.00000000,8715.78400000,8731.05500000,8756.10250000,35.14995662,-16.90621873,-12.60648428
20200304 18:00:00,8723.00000000,8738.13000000,8665.00000000,8690.94000000,8713.97200000,8726.77700000,8751.11100000,34.27285360,-19.19765904,-13.92471923
20200304 18:30:00,8691.50000000,8723.03000000,8688.53000000,8718.28000000,8715.13800000,8722.96000000,8747.67400000,50.20683261,-18.59320163,-14.85841571
20200304 19:00:00,8719.14000000,8746.00000000,8709.27000000,8732.17000000,8718.47200000,8718.95100000,8743.56050000,48.96750850,-16.79970136,-15.24667284
20200304 19:30:00,8731.95000000,8740.32000000,8718.14000000,8739.58000000,8720.79400000,8720.63400000,8739.72600000,51.53072381,-14.61197663,-15.11973360
20200304 20:00:00,8738.94000000,8739.53000000,8712.01000000,8720.49000000,8720.29200000,8718.03800000,8735.60250000,47.72625718,-14.25427804,-14.94664248
20200304 20:30:00,8721.27000000,8722.37000000,8688.03000000,8702.85000000,8722.67400000,8718.32300000,8729.80200000,40.62412538,-15.21876742,-15.00106747
20200304 21:00:00,8702.42000000,8730.00000000,8690.09000000,8724.09000000,8723.83600000,8719.48700000,8726.25350000,41.73103993,-14.10662928,-14.82217983
20200304 21:30:00,8724.09000000,8729.00000000,8711.37000000,8724.52000000,8722.30600000,8720.38900000,8726.62350000,50.36541558,-13.04023467,-14.46579080
20200304 22:00:00,8723.90000000,8746.46000000,8719.64000000,8744.90000000,8723.37000000,8722.08200000,8726.97750000,49.67555574,-10.43037867,-13.65870837
