Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20191111 00:00:00,9040.16000000,9072.32000000,8350.68000000,8502.40000000,8897.97200000,8899.38200000,9687.00300000,30.50091815,247.59914126,527.68098330
20191118 00:00:00,8502.87000000,8503.52000000,6790.00000000,6903.28000000,8633.95800000,8559.50900000,9461.85500000,29.17222523,58.46182467,433.83715157
20191125 00:00:00,6900.23000000,7850.00000000,6515.00000000,7390.89000000,8206.15000000,8295.71100000,9322.69050000,33.80169765,-51.49125043,336.77147117
20191202 00:00:00,7391.50000000,7750.00000000,7067.00000000,7510.11000000,7869.23000000,8242.34000000,9168.72350000,36.48746097,-127.53959986,243.90925696
20191209 00:00:00,7510.11000000,7650.00000000,7008.35000000,7118.59000000,7485.05400000,8168.77400000,9047.57600000,29.43122685,-216.90056195,151.74729318
20191216 00:00:00,7119.60000000,7518.54000000,6435.00000000,7501.44000000,7284.86200000,8091.41700000,8876.18650000,32.99512667,-253.90016973,70.61780060
20191223 00:00:00,7500.71000000,7695.38000000,7076.42000000,7388.24000000,7381.85400000,8007.90600000,8668.10000000,33.64868162,-289.02521662,-1.31080284
20191230 00:00:00,7388.43000000,7495.00000000,6871.04000000,7358.75000000,7375.42600000,7790.78800000,8520.69850000,44.40220882,-315.60358422,-64.16935912
20200106 00:00:00,7357.64000000,8455.00000000,7346.76000000,8184.98000000,7510.40000000,7689.81500000,8422.81300000,52.44775947,-266.92038409,-104.71956411
20200113 00:00:00,8184.97000000,9198.98000000,8055.89000000,8701.70000000,7827.02200000,7656.03800000,8371.64900000,53.11373916,-184.51661892,-120.67897507
20200120 00:00:00,8701.72000000,8818.00000000,8238.00000000,8615.00000000,8049.73400000,7667.29800000,8283.34000000,52.84349557,-124.76875027,-121.49693011
20200127 00:00:00,8614.39000000,9578.00000000,8535.00000000,9331.51000000,8438.38800000,7910.12100000,8234.81500000,48.42441279,-19.37838309,-101.07322071
20200203 00:00:00,9331.59000000,10166.00000000,9093.01000000,10151.75000000,8996.98800000,8186.20700000,8240.95900000,57.05602708,128.84550439,-55.08947569
20200210 00:00:00,10151.72000000,10500.00000000,9638.12000000,9917.27000000,9343.44600000,8426.92300000,8334.63150000,56.39706397,224.80204866,0.88882918
20200217 00:00:00,9910.70000000,10250.00000000,9350.00000000,9936.40000000,9590.38600000,8708.70400000,8438.73900000,61.30376382,298.94587055,60.50023745
20200224 00:00:00,9936.40000000,9990.00000000,8411.00000000,8531.88000000,9573.76200000,8811.74800000,8451.58250000,63.24405294,241.58748746,96.71768745
20200302 00:00:00,8530.30000000,9188.00000000,8000.00000000,8033.31000000,9314.12200000,8876.25500000,8442.08050000,55.21497294,154.12348375,108.19884671
20200309 00:00:00,8034.76000000,8179.31000000,3782.13000000,5361.30000000,8356.03200000,8676.51000000,8233.64900000,37.66776819,-129.31063292,60.69695079
20200316 00:00:00,5360.33000000,6900.00000000,4442.12000000,5816.19000000,7535.81600000,8439.63100000,8064.72300000,42.57937403,-313.61325273,-14.16508992
20200323 00:00:00,5816.05000000,6957.96000000,5688.00000000,5881.42000000,6724.82000000,8157.60300000,7906.82050000,40.42305910,-449.23241922,-101.17855578
20200330 00:00:00,5880.50000000,7198.00000000,5857.76000000,6772.78000000,6373.00000000,7973.38100000,7820.33950000,46.66817524,-479.26165315,-176.79517525
20200406 00:00:00,6772.78000000,7459.69000000,6739.98000000,6903.79000000,6147.09600000,7730.60900000,7820.36500000,47.56382796,-486.87621929,-238.81138406
20200413 00:00:00,6903.79000000,7293.08000000,6468.27000000,7120.74000000,6498.98400000,7427.50800000,7806.85750000,43.90352324,-469.98704782,-285.04651681
20200420 00:00:00,7121.40000000,7738.00000000,6751.00000000,7693.10000000,6874.36600000,7205.09100000,7816.00700000,44.25885364,-405.74046563,-309.18530658
20200427 00:00:00,7693.10000000,9460.00000000,7606.00000000,8894.16000000,7476.91400000,7100.86700000,7904.78550000,51.41013829,-254.96994722,-298.34223470
