Date,Open,High,Low,Close,5SMA,10SMA,20SMA,RSI,MACD,Signal
20200310 10:00:00,7887.74000000,8114.10000000,7881.18000000,8065.02000000,7938.91000000,7893.61400000,7922.96350000,62.47716809,-155.12206825,-207.45513142
20200310 12:00:00,8064.83000000,8149.00000000,8017.04000000,8059.03000000,7969.28400000,7926.08200000,7913.52800000,62.96955589,-134.30763538,-192.82563221
20200310 14:00:00,8059.03000000,8107.05000000,7739.97000000,7767.28000000,7935.85200000,7918.60700000,7900.22650000,47.82528311,-139.74296421,-182.20909861
20200310 16:00:00,7766.29000000,7910.19000000,7728.01000000,7869.90000000,7929.80400000,7922.61500000,7889.47500000,53.45739451,-134.22268949,-172.61181679
20200310 18:00:00,7869.88000000,7985.00000000,7801.00000000,7978.80000000,7948.00600000,7927.50800000,7885.23900000,60.28997802,-119.68090514,-162.02563446
20200310 20:00:00,7978.94000000,8038.11000000,7892.62000000,7968.97000000,7928.79600000,7933.85300000,7887.08500000,61.54421461,-107.70804384,-151.16211633
20200310 22:00:00,7967.46000000,8015.00000000,7869.79000000,7894.56000000,7895.90200000,7932.59300000,7886.82750000,52.67216734,-103.03599531,-141.53689213
20200311 00:00:00,7894.57000000,7965.49000000,7865.01000000,7924.39000000,7927.32400000,7931.58800000,7888.62000000,54.72599522,-95.82175791,-132.39386529
20200311 02:00:00,7924.50000000,7944.48000000,7878.19000000,7924.78000000,7938.30000000,7934.05200000,7894.61300000,49.71749531,-89.04648066,-123.72438836
20200311 04:00:00,7923.80000000,7943.42000000,7826.41000000,7851.40000000,7912.82000000,7930.41300000,7897.02850000,47.15127908,-88.57711551,-116.69493379
20200311 06:00:00,7851.58000000,7878.60000000,7813.00000000,7860.93000000,7891.21200000,7910.00400000,7901.80900000,47.58663173,-86.43972555,-110.64389214
20200311 08:00:00,7861.62000000,7921.12000000,7781.00000000,7816.98000000,7875.69600000,7885.79900000,7905.94050000,43.97307227,-87.28604708,-105.97232313
20200311 10:00:00,7816.84000000,7859.97000000,7750.00000000,7821.86000000,7855.19000000,7891.25700000,7904.93200000,45.85837637,-86.56511896,-102.09088230
20200311 12:00:00,7821.68000000,7895.87000000,7802.00000000,7848.55000000,7839.94400000,7889.12200000,7905.86850000,47.95492923,-82.88467536,-98.24964091
20200311 14:00:00,7848.49000000,7859.35000000,7736.00000000,7778.76000000,7825.41600000,7869.11800000,7898.31300000,33.19952109,-84.62387566,-95.52448786
20200311 16:00:00,7778.76000000,7821.04000000,7647.05000000,7671.97000000,7787.62400000,7839.41800000,7886.63550000,29.68700800,-93.54098272,-95.12778683
20200311 18:00:00,7671.20000000,7843.00000000,7590.00000000,7828.23000000,7789.87400000,7832.78500000,7882.68900000,53.72896910,-86.99614088,-93.50145764
20200311 20:00:00,7828.23000000,7875.29000000,7798.13000000,7808.44000000,7787.19000000,7821.19000000,7876.38900000,45.81574576,-82.45569623,-91.29230536
20200311 22:00:00,7807.62000000,7980.00000000,7801.07000000,7934.52000000,7804.38400000,7822.16400000,7878.10800000,47.05428419,-67.90103794,-86.61405187
20200312 00:00:00,7934.58000000,7966.17000000,7685.00000000,7713.27000000,7791.28600000,7808.35100000,7869.38200000,36.72405558,-73.37358727,-83.96595895
20200312 02:00:00,7712.13000000,7768.75000000,7558.00000000,7662.73000000,7789.43800000,7788.53100000,7849.26750000,37.65745621,-80.85671182,-83.34410953
20200312 04:00:00,7662.11000000,7662.80000000,7567.00000000,7646.95000000,7753.18200000,7771.52800000,7828.66350000,35.00486434,-87.05691810,-84.08667124
20200312 06:00:00,7647.37000000,7649.94000000,7342.43000000,7392.13000000,7669.92000000,7728.55500000,7809.90600000,27.42109145,-111.25004931,-89.51934686
